"Source","Target","flights_count","flight_year"
"EDAM","VIDP","1.0","2019"
"EPGD","EKAH","1.0","2019"
"KARR","KATW","1.0","2019"
"OH22","CYHM","1.0","2019"
"EKKS","EKCH","1.0","2019"
"8MA4","KPBI","1.0","2019"
"KFFZ","KGJT","1.0","2019"
"KMMU","KFTY","1.0","2019"
"CZBB","CYYJ","3.0","2019"
"KSMO","KLSN","1.0","2019"
"CYTZ","NY24","1.0","2019"
"YBRS","YTDN","1.0","2019"
"LFPG","35MN","1.0","2019"
"KBWI","KTAN","2.0","2019"
"KFCM","KEWR","1.0","2019"
"LEGE","EGGD","1.0","2019"
"OMAA","OLBA","1.0","2019"
"KIAD","KADW","1.0","2019"
"KVGT","67CA","1.0","2019"
"K52F","TE45","1.0","2019"
"KMMU","KPHL","1.0","2019"
"LSZM","LSZI","1.0","2019"
"LIMB","LFHN","1.0","2019"
"CL36","KFTG","1.0","2019"
"KCMH","1II8","1.0","2019"
"KSLR","77TS","1.0","2019"
"LIQG","LIQG","1.0","2019"
"KPDX","KAFW","3.0","2019"
"EIKN","EGPH","1.0","2019"
"0XA7","4XA4","1.0","2019"
"EDAQ","LFRS","1.0","2019"
"38CL","07CL","1.0","2019"
"TE51","KEDC","1.0","2019"
"MY60","KFCM","1.0","2019"
"EHEH","LZIB","2.0","2019"
"KDEN","TS53","4.0","2019"
"KHOU","CYHU","1.0","2019"
"WIII","VTBS","2.0","2019"
"K9F9","KFWS","1.0","2019"
"KRHV","KLHM","2.0","2019"
"KHXD","SC50","1.0","2019"
"KC09","KMSN","1.0","2019"
"KPWK","KVBT","1.0","2019"
"90VA","KLGA","1.0","2019"
"NC13","K5W8","1.0","2019"
"KMDW","71KY","3.0","2019"
"KDAL","24TX","1.0","2019"
"2MO9","SN89","1.0","2019"
"KSCH","KBWI","2.0","2019"
"EGBB","LIPU","1.0","2019"
"93OH","93OH","1.0","2019"
"KFWQ","KN96","1.0","2019"
"KSRQ","39FD","1.0","2019"
"KHEF","K44N","1.0","2019"
"EGCC","LFML","1.0","2019"
"KCDW","KJWN","1.0","2019"
"9NJ5","KPHL","1.0","2019"
"EGKL","EGKH","1.0","2019"
"LJLJ","EGKB","1.0","2019"
"1LS0","KLFT","1.0","2019"
"KBUR","KSTS","1.0","2019"
"LFBO","LE85","1.0","2019"
"KJST","KOPF","1.0","2019"
"2MI3","2MI3","1.0","2019"
"EDDW","ESSP","1.0","2019"
"ENGM","UKKK","1.0","2019"
"KMCO","KHXD","1.0","2019"
"OTHH","FAHG","2.0","2019"
"CYUL","NK16","1.0","2019"
"KCCR","K4SD","1.0","2019"
"KP08","KMZJ","1.0","2019"
"WMKP","WIII","1.0","2019"
"6NJ8","KSMQ","1.0","2019"
"KGRB","WS11","1.0","2019"
"0WI2","KHXF","1.0","2019"
"LSGK","EDDS","1.0","2019"
"KBFI","KAPC","1.0","2019"
"KCMA","KADS","1.0","2019"
"KHHR","KRIR","1.0","2019"
"FL66","1MD1","1.0","2019"
"3LL5","KPWK","1.0","2019"
"TA90","KEYQ","1.0","2019"
"KCOS","KFWS","1.0","2019"
"KXLL","KLOM","1.0","2019"
"PS35","6PN9","1.0","2019"
"KPOU","KIAD","1.0","2019"
"NZWP","NZWP","1.0","2019"
"LIPQ","LOWW","1.0","2019"
"CO55","KLMO","1.0","2019"
"WT24","K2S8","1.0","2019"
"KLXL","8MN6","1.0","2019"
"KVDF","SC43","1.0","2019"
"LFAO","LFAX","1.0","2019"
"KEWR","FD92","1.0","2019"
"LTBA","UKBB","22.0","2019"
"EDDH","EDDF","105.0","2019"
"OTHH","LTFJ","25.0","2019"
"EDMJ","EDNH","1.0","2019"
"96WA","WA68","1.0","2019"
"EBBR","KIAD","11.0","2019"
"VOBL","VOBG","2.0","2019"
"EGLL","EDDM","95.0","2019"
"KBFI","KBLI","9.0","2019"
"KDVT","13AZ","16.0","2019"
"EGSS","LEZG","5.0","2019"
"9WI5","WS46","1.0","2019"
"KOKV","KMDW","1.0","2019"
"DAAG","LFJL","4.0","2019"
"KTTN","KTTN","78.0","2019"
"KPHL","KMSP","25.0","2019"
"LFPG","LFLL","38.0","2019"
"KSUS","MO35","2.0","2019"
"KDAL","KSAN","28.0","2019"
"EPWA","LIRF","17.0","2019"
"KGXY","KGXY","86.0","2019"
"KJFK","KAUS","30.0","2019"
"LSGG","EIWT","6.0","2019"
"KSFO","RJAK","4.0","2019"
"EGKK","LPFR","56.0","2019"
"LSZR","EDFE","1.0","2019"
"RCTP","CYYZ","7.0","2019"
"4NJ8","4NJ8","1.0","2019"
"EGPF","EGSS","15.0","2019"
"KOAK","49CL","6.0","2019"
"EDSB","EDDT","10.0","2019"
"EHAM","LFBD","20.0","2019"
"ESSA","ENOL","1.0","2019"
"LFPG","EGLL","90.0","2019"
"EDFE","EHRD","1.0","2019"
"KBUY","7NC6","2.0","2019"
"LROP","EDDF","20.0","2019"
"KHND","18AZ","1.0","2019"
"EGKB","EIDW","2.0","2019"
"KCCB","KSMF","10.0","2019"
"LIDE","LIDE","6.0","2019"
"EDDL","LTFJ","28.0","2019"
"LFMK","EGSS","7.0","2019"
"EGNX","LEBL","7.0","2019"
"KBVI","0PN0","2.0","2019"
"KMCI","KDCA","20.0","2019"
"LSZM","LOWW","18.0","2019"
"ESSA","EKAH","1.0","2019"
"KDVT","KL22","1.0","2019"
"KORD","8MI3","3.0","2019"
"KAPA","KPDX","2.0","2019"
"EPGY","EPBC","2.0","2019"
"EGAA","EPWR","1.0","2019"
"EGPH","LFMU","2.0","2019"
"PN50","3PA2","1.0","2019"
"LETO","LETO","6.0","2019"
"18AZ","KPRC","1.0","2019"
"XS89","KMSP","10.0","2019"
"VHHH","RJAK","13.0","2019"
"KMSP","2AL7","1.0","2019"
"CTF4","CNC3","1.0","2019"
"KPHL","NY72","6.0","2019"
"KSJC","1KS5","1.0","2019"
"RKSI","EKCH","1.0","2019"
"KIWA","37AZ","44.0","2019"
"LEBL","EHRD","7.0","2019"
"0TA4","KFTW","1.0","2019"
"KMDW","KMGR","1.0","2019"
"EGGW","EGLL","3.0","2019"
"KPHX","UT43","1.0","2019"
"KSCH","KGFL","4.0","2019"
"WV21","3MD4","1.0","2019"
"ESSA","ESSA","15.0","2019"
"YBLT","YBFT","5.0","2019"
"OTHH","EGBB","4.0","2019"
"DAAG","LFBO","7.0","2019"
"KCDW","55ME","1.0","2019"
"VHHH","VOBL","3.0","2019"
"VABB","VIDD","5.0","2019"
"CYYZ","UT13","1.0","2019"
"KRNT","KRNT","42.0","2019"
"EDDM","LFFI","5.0","2019"
"KONT","OA16","9.0","2019"
"EDXD","EDWC","2.0","2019"
"KSTP","KSEA","1.0","2019"
"78II","KENW","1.0","2019"
"KCOS","KSLC","4.0","2019"
"PANC","4II6","5.0","2019"
"IN31","KFKR","1.0","2019"
"LJPZ","EDHK","1.0","2019"
"KMDQ","FL54","1.0","2019"
"KHWO","FA44","5.0","2019"
"KMYV","KSNA","1.0","2019"
"KF45","KBCT","1.0","2019"
"EFHK","RJBB","10.0","2019"
"CYQQ","CYYC","9.0","2019"
"4GA0","KHXD","1.0","2019"
"KTKI","5TX2","2.0","2019"
"EGCC","ENKJ","8.0","2019"
"EBCI","EGPF","2.0","2019"
"SBBR","SIFU","2.0","2019"
"AL93","AL93","5.0","2019"
"LIEE","LSZH","2.0","2019"
"ESSB","ESSB","1.0","2019"
"TA57","TX75","1.0","2019"
"KNYL","KCRQ","3.0","2019"
"ELLX","LSZM","1.0","2019"
"KPDK","KBCT","1.0","2019"
"KSLC","KHND","1.0","2019"
"FD72","KHWO","2.0","2019"
"KDAL","4GA9","1.0","2019"
"KIWS","KJWN","2.0","2019"
"LGKN","LGTG","1.0","2019"
"KLBB","KI06","1.0","2019"
"SC82","SC34","1.0","2019"
"89TS","8XS0","1.0","2019"
"ESKX","LIRA","1.0","2019"
"KFRR","6VA4","1.0","2019"
"KGYY","LL22","1.0","2019"
"KDAL","9XS7","1.0","2019"
"KMKC","KENW","1.0","2019"
"ELLX","LSZB","3.0","2019"
"KTTA","09NR","1.0","2019"
"YRED","YSWK","1.0","2019"
"KFNL","25CO","2.0","2019"
"LILG","LILC","6.0","2019"
"EDFE","EDFC","2.0","2019"
"KN14","KACY","1.0","2019"
"45OL","54AR","1.0","2019"
"KCLT","KPWA","4.0","2019"
"LFBG","LFIY","1.0","2019"
"PAED","5AK9","2.0","2019"
"KPMP","KCVG","1.0","2019"
"KDFW","K07F","3.0","2019"
"WA68","KHHR","1.0","2019"
"7TX4","XS01","1.0","2019"
"KRYN","KDYS","1.0","2019"
"KAPC","KDWA","1.0","2019"
"EDDN","LIRP","2.0","2019"
"KCLE","8KY6","1.0","2019"
"OMAA","EDDL","2.0","2019"
"KIWH","KIND","1.0","2019"
"EDDM","UKKK","1.0","2019"
"OMDB","K06C","1.0","2019"
"RKSI","UUDD","5.0","2019"
"KSDL","KBTF","1.0","2019"
"KPHL","KPWA","3.0","2019"
"95TS","KHIG","1.0","2019"
"CYYJ","CYYJ","13.0","2019"
"KIAD","35MN","3.0","2019"
"RI20","KMSP","1.0","2019"
"EGKK","ULLI","4.0","2019"
"EKSB","EIDW","1.0","2019"
"PS03","3PN3","1.0","2019"
"KPDX","WA78","1.0","2019"
"KDEN","ID07","1.0","2019"
"KBUF","08FA","1.0","2019"
"KFTW","08TX","1.0","2019"
"KTPL","KGTU","1.0","2019"
"4VA3","62OH","1.0","2019"
"7OK8","1OK1","1.0","2019"
"KBJC","86CO","1.0","2019"
"KAPC","KSCK","1.0","2019"
"KPSP","KL08","3.0","2019"
"EDSZ","EDFM","1.0","2019"
"LEMD","LFRD","1.0","2019"
"EHBK","EHLE","2.0","2019"
"KHQZ","1TX9","1.0","2019"
"4IS7","IL59","1.0","2019"
"EDLP","EDKB","1.0","2019"
"KERI","KOYM","1.0","2019"
"KTEB","JY39","1.0","2019"
"RJOO","KDFW","1.0","2019"
"EDXW","EDDH","3.0","2019"
"KGRR","KBDR","1.0","2019"
"KSMF","KVNY","3.0","2019"
"SBSP","SSMP","4.0","2019"
"KAGC","KHWO","1.0","2019"
"KSMF","KPSP","1.0","2019"
"EDME","EDMY","2.0","2019"
"KABE","8PN2","1.0","2019"
"KVNY","KF70","1.0","2019"
"LFBD","LFSS","2.0","2019"
"CN13","KMER","1.0","2019"
"YSTW","YBGY","1.0","2019"
"KTEB","EGSS","1.0","2019"
"KWBW","KIAD","3.0","2019"
"51OI","KWHP","1.0","2019"
"KTPA","NH78","1.0","2019"
"KZPH","KLCQ","1.0","2019"
"OTHH","WIDD","4.0","2019"
"YSPT","YDUN","1.0","2019"
"KAUN","K1O3","2.0","2019"
"KBOS","ZBAA","1.0","2019"
"KBOS","KRUT","2.0","2019"
"IN34","4II2","1.0","2019"
"EGNP","LFPB","1.0","2019"
"KRNT","KSJC","1.0","2019"
"KIAH","KBIF","1.0","2019"
"KEFD","KIWS","2.0","2019"
"CYVR","RJTT","1.0","2019"
"4VA3","0VA9","1.0","2019"
"KRAL","KLGB","3.0","2019"
"8PA8","PA65","1.0","2019"
"PANC","KCVG","1.0","2019"
"KMDW","56TS","1.0","2019"
"CYBW","CFZ5","1.0","2019"
"K2F7","KHRL","1.0","2019"
"KO69","KCCR","1.0","2019"
"2AZ3","2AZ3","2.0","2019"
"KFOK","KFOK","1.0","2019"
"KAMA","KMGE","1.0","2019"
"KPDK","KMWO","1.0","2019"
"UUWW","EGKB","1.0","2019"
"VT63","KFSO","1.0","2019"
"KTIK","25GA","2.0","2019"
"NJ58","FD38","1.0","2019"
"KOPF","KAGC","1.0","2019"
"KORD","WI03","3.0","2019"
"55ME","CYHU","1.0","2019"
"KTUS","KAVQ","3.0","2019"
"K5C1","48TS","1.0","2019"
"00NC","59NC","1.0","2019"
"KOMA","KMWC","1.0","2019"
"KMCC","3CL2","1.0","2019"
"KPUB","CO09","1.0","2019"
"LHBP","EDCS","1.0","2019"
"KSDL","26AZ","1.0","2019"
"CHAN","KLCQ","1.0","2019"
"LOWW","LFPM","1.0","2019"
"KORD","34MI","2.0","2019"
"WMKB","RKSI","1.0","2019"
"LTBW","LTBJ","1.0","2019"
"KLDJ","KMDT","1.0","2019"
"SBBR","KDFW","1.0","2019"
"EDLW","UKHH","1.0","2019"
"EHBK","EKCH","1.0","2019"
"93IN","KIND","1.0","2019"
"KMDW","KPNE","1.0","2019"
"KIWA","2AZ8","1.0","2019"
"KJWN","TN73","4.0","2019"
"80OH","FD38","1.0","2019"
"LGAV","ESSA","1.0","2019"
"LFFG","LFPL","1.0","2019"
"48AZ","KCHD","1.0","2019"
"EYKA","EPWA","1.0","2019"
"CEM4","CYCW","1.0","2019"
"KSFB","KOMN","1.0","2019"
"KOUN","1OL2","1.0","2019"
"KERV","KHYI","1.0","2019"
"KEZI","KMDW","1.0","2019"
"7PS7","KJVL","1.0","2019"
"LEVT","LIME","1.0","2019"
"KLAX","KDVT","1.0","2019"
"LBWV","UUDD","1.0","2019"
"KRYW","TS27","1.0","2019"
"KSLC","K61B","1.0","2019"
"ETNH","ETSN","1.0","2019"
"KMSN","KMCF","1.0","2019"
"PN66","KIDI","1.0","2019"
"LEMG","EGWU","1.0","2019"
"KCLW","79NY","1.0","2019"
"CO42","KAPA","1.0","2019"
"LSGC","LSGP","1.0","2019"
"KBUY","KTTA","1.0","2019"
"KBWI","1AZ2","1.0","2019"
"KSAC","09CL","1.0","2019"
"EDDW","EDRY","1.0","2019"
"LDPL","LSGL","1.0","2019"
"KOJC","KGLY","1.0","2019"
"KTOP","KMKC","1.0","2019"
"WI09","KSDL","1.0","2019"
"KLXT","KCBF","1.0","2019"
"KEYE","4II7","1.0","2019"
"NR02","NC82","1.0","2019"
"EDMO","EDLW","1.0","2019"
"FAGM","EHAM","1.0","2019"
"ZBAA","ZBNY","1.0","2019"
"LFBD","LPPT","7.0","2019"
"KBMI","KALN","1.0","2019"
"7IN3","IL51","1.0","2019"
"SBGR","SNFF","91.0","2019"
"KSUU","PAED","2.0","2019"
"KPHX","KBUR","55.0","2019"
"KCCR","KSUU","1.0","2019"
"EIDW","EGKK","74.0","2019"
"LIRF","KJFK","28.0","2019"
"EIDW","EPPO","5.0","2019"
"KBDL","KBWI","10.0","2019"
"KORL","KCVG","2.0","2019"
"KDFW","OK79","4.0","2019"
"LIPO","LFKY","1.0","2019"
"LEMD","EFHK","7.0","2019"
"EGKK","EETN","5.0","2019"
"RJTK","RJOA","5.0","2019"
"KFWA","KPHL","6.0","2019"
"LPPT","EGGW","24.0","2019"
"EGJJ","EGNT","3.0","2019"
"16PA","GA35","1.0","2019"
"KBUY","KCAE","3.0","2019"
"KMKE","KMCF","4.0","2019"
"KORD","IS37","1.0","2019"
"KBCT","KTEB","9.0","2019"
"KDAL","KHSV","1.0","2019"
"KORD","KIAH","17.0","2019"
"KLGA","KBOS","25.0","2019"
"KDEN","KRNO","33.0","2019"
"KEWR","KSAN","26.0","2019"
"KORD","KCMH","24.0","2019"
"EGGW","EPLE","3.0","2019"
"CYVR","IG07","3.0","2019"
"KCHD","XS08","1.0","2019"
"LSGG","LIDC","4.0","2019"
"CYYZ","KLDJ","22.0","2019"
"YBCG","YMMB","1.0","2019"
"KAUW","IG03","1.0","2019"
"LIRF","LEBL","91.0","2019"
"EGLL","EGLL","21.0","2019"
"KDEN","UT54","8.0","2019"
"KVAY","KVAY","8.0","2019"
"MO64","KTIK","1.0","2019"
"KCHD","KIWA","1.0","2019"
"LHBP","EDAM","3.0","2019"
"KWHP","KSMO","3.0","2019"
"EGLL","EDDL","65.0","2019"
"EGPF","LFPG","9.0","2019"
"LIRF","LIQG","11.0","2019"
"KRDU","KVNY","2.0","2019"
"EGCC","KLAS","8.0","2019"
"BIKF","LEAL","5.0","2019"
"7NC8","KRDU","2.0","2019"
"YARM","YBAD","1.0","2019"
"KGKY","9CO2","1.0","2019"
"EKCH","LEMD","17.0","2019"
"LTBA","LIRF","18.0","2019"
"KDTW","KPDX","1.0","2019"
"KBOS","KLDJ","25.0","2019"
"KSKF","KEFD","1.0","2019"
"LIRA","LEMD","23.0","2019"
"KBKF","KLMO","5.0","2019"
"EGPH","LIMC","9.0","2019"
"KDFW","3PS9","6.0","2019"
"KSAN","20GA","8.0","2019"
"ETIH","ETIH","11.0","2019"
"LL53","KPWK","3.0","2019"
"KDTW","KBOS","7.0","2019"
"KADW","KCAE","1.0","2019"
"68CA","CN42","1.0","2019"
"EFHK","EDDS","4.0","2019"
"KERV","60TE","2.0","2019"
"EKCH","EDUO","1.0","2019"
"LFPO","LPFR","15.0","2019"
"EDDM","ENGM","11.0","2019"
"EGBL","EGUO","1.0","2019"
"KEYE","03IN","1.0","2019"
"KMGR","KSPG","1.0","2019"
"KOMA","NE15","1.0","2019"
"EBCI","LIRZ","2.0","2019"
"KLMO","KBKF","5.0","2019"
"KSJT","KSJT","5.0","2019"
"UUBW","LIRF","4.0","2019"
"OMAA","KIAD","1.0","2019"
"86CO","KBJC","1.0","2019"
"KLGA","36NC","6.0","2019"
"EFHK","GBYD","1.0","2019"
"KLGA","NC37","8.0","2019"
"KLVK","KO69","2.0","2019"
"NK43","KDEN","1.0","2019"
"EDDF","LOWS","28.0","2019"
"KABI","KT27","1.0","2019"
"LEAL","UUDD","2.0","2019"
"K2GC","K2GC","2.0","2019"
"EDDB","EGSS","28.0","2019"
"KADS","KLAS","2.0","2019"
"LEZG","KOPF","1.0","2019"
"UUDD","EDDM","30.0","2019"
"LEZL","GMTT","6.0","2019"
"EFHK","KOPF","2.0","2019"
"KCLT","KPLR","8.0","2019"
"KSGR","KAPA","1.0","2019"
"SBLS","SBKP","1.0","2019"
"KOAK","CA66","6.0","2019"
"KPIT","8FA4","1.0","2019"
"ETNJ","EDXU","1.0","2019"
"KSDL","KTEB","3.0","2019"
"WN29","KBFI","2.0","2019"
"CYYZ","KJFK","20.0","2019"
"96FL","66FD","2.0","2019"
"KNJK","KSAN","1.0","2019"
"KLVN","MN49","1.0","2019"
"EGNX","LFPG","4.0","2019"
"EGAA","EGNT","11.0","2019"
"EFHK","LHBP","14.0","2019"
"KBOS","KALB","16.0","2019"
"WA61","KDEN","1.0","2019"
"80NC","81GA","1.0","2019"
"67KY","PA89","1.0","2019"
"KGTU","XS17","1.0","2019"
"KSFO","VHSK","12.0","2019"
"KRIV","KSNA","1.0","2019"
"LJLJ","EGGW","2.0","2019"
"KIKK","KIKK","1.0","2019"
"LIRF","LLSD","2.0","2019"
"KBOS","MMMX","3.0","2019"
"KDEN","KIBM","3.0","2019"
"KRFD","KMSP","4.0","2019"
"KHAO","OI57","1.0","2019"
"EDDM","ZBNY","1.0","2019"
"KCLW","OA16","1.0","2019"
"LTFJ","ENKJ","3.0","2019"
"LOWW","LIRP","1.0","2019"
"05MD","KBWI","1.0","2019"
"KNYL","KTOA","1.0","2019"
"24OH","KTEB","1.0","2019"
"K18V","2CO3","1.0","2019"
"K1M4","AL72","1.0","2019"
"KMSP","KTPA","12.0","2019"
"K50R","KAUS","1.0","2019"
"KMYF","27CA","1.0","2019"
"KMGE","KOPF","2.0","2019"
"LEBB","LIRF","1.0","2019"
"CHD4","CYYZ","3.0","2019"
"KF41","KF41","1.0","2019"
"LOWW","LIMJ","1.0","2019"
"EETN","LEAP","1.0","2019"
"EDDP","KJFK","2.0","2019"
"KMZJ","KIWA","2.0","2019"
"8TE7","KT31","1.0","2019"
"KPIT","57FA","3.0","2019"
"KMCI","K9X1","7.0","2019"
"YMMB","YCEM","3.0","2019"
"KP52","KMYF","2.0","2019"
"KGRR","PN66","1.0","2019"
"SDAF","SBSP","2.0","2019"
"0PA4","6PN9","2.0","2019"
"KEYE","95IN","1.0","2019"
"KNEL","K19N","1.0","2019"
"KTEX","KOSU","1.0","2019"
"EGCC","LCLK","2.0","2019"
"KDUJ","KPIT","2.0","2019"
"KFDK","KCXY","1.0","2019"
"LSZH","EPWR","2.0","2019"
"KDEN","97TS","1.0","2019"
"8MA4","KSFZ","2.0","2019"
"KRNO","KPDX","9.0","2019"
"LZPT","LZPT","1.0","2019"
"KOQN","1PN0","1.0","2019"
"EDFC","LFLG","1.0","2019"
"KPIT","KSPG","1.0","2019"
"LROP","ENKJ","1.0","2019"
"UAAA","OMSJ","3.0","2019"
"KHVN","K4N1","3.0","2019"
"KBFI","KBUR","3.0","2019"
"KLGA","KSAN","2.0","2019"
"CYBW","CEJ4","1.0","2019"
"KFDK","8PN9","1.0","2019"
"KLAS","81GA","5.0","2019"
"LKPD","LKZM","1.0","2019"
"KHFY","KGEZ","1.0","2019"
"KWHP","KUDD","2.0","2019"
"KGAI","MD09","1.0","2019"
"KPAO","KO70","2.0","2019"
"KFYV","KFYV","5.0","2019"
"LEJR","EGSS","4.0","2019"
"7MD9","K2W6","1.0","2019"
"KGEU","KFLG","1.0","2019"
"KRHV","KSTS","1.0","2019"
"LFRG","EGKB","1.0","2019"
"KFCM","KOPF","1.0","2019"
"CL56","KSAC","1.0","2019"
"07CL","38CL","1.0","2019"
"EGSS","EPLL","2.0","2019"
"EBAW","GMTT","1.0","2019"
"KBNA","CYYC","2.0","2019"
"EPWA","LKPR","1.0","2019"
"KLAS","FD27","1.0","2019"
"KROA","KCEU","1.0","2019"
"LSZM","OTBK","1.0","2019"
"LYBE","OLBA","1.0","2019"
"KDFW","KLGF","3.0","2019"
"KGIF","1NC0","1.0","2019"
"EDDT","LEJR","2.0","2019"
"LOWG","LOGW","1.0","2019"
"1PA6","86PN","1.0","2019"
"OTHH","WMKP","1.0","2019"
"KSNS","KNYL","2.0","2019"
"LIPY","EBCI","2.0","2019"
"KSTS","KSEE","1.0","2019"
"EDCK","EDCK","2.0","2019"
"4MI3","K35D","1.0","2019"
"6TE2","KHOU","1.0","2019"
"LFDX","LFMK","1.0","2019"
"82OH","KAKH","1.0","2019"
"FA44","KLNA","3.0","2019"
"9WA7","KAWO","1.0","2019"
"KSAT","XS89","2.0","2019"
"EGGD","LKKL","2.0","2019"
"KERI","KCLE","1.0","2019"
"KMSN","KFLD","1.0","2019"
"SBMM","SDSK","1.0","2019"
"KVGT","KAPC","1.0","2019"
"LKPR","EGLC","2.0","2019"
"CYYT","EGTK","1.0","2019"
"RCTP","RJAH","1.0","2019"
"LSME","LSME","1.0","2019"
"MU20","33KS","1.0","2019"
"RKSI","KBOS","1.0","2019"
"KSAT","TX05","3.0","2019"
"KBFI","WT77","1.0","2019"
"KAPA","KGJT","1.0","2019"
"EDNH","EDTQ","1.0","2019"
"KNUQ","KSCK","1.0","2019"
"OTHH","EIDW","3.0","2019"
"EDAQ","EDKB","1.0","2019"
"KSDL","XA41","1.0","2019"
"WV22","KMTN","1.0","2019"
"KLQK","35FA","1.0","2019"
"RPLC","RPUF","1.0","2019"
"KLAX","KI67","1.0","2019"
"LILV","LIPL","1.0","2019"
"0XA7","41XS","1.0","2019"
"IN65","KLOM","1.0","2019"
"EPWA","EGKK","1.0","2019"
"ESKX","LFMU","1.0","2019"
"79FD","6FL4","1.0","2019"
"KMGE","FD81","1.0","2019"
"3FD4","KLAL","1.0","2019"
"KSJT","KMSP","1.0","2019"
"KLHM","KRHV","2.0","2019"
"KSTL","MU42","1.0","2019"
"2CN8","KRAL","1.0","2019"
"SC72","KDTW","1.0","2019"
"ENBO","ENBO","1.0","2019"
"KCTY","39FD","1.0","2019"
"LFBD","LIRU","1.0","2019"
"KSBD","LL78","1.0","2019"
"KSDL","AZ67","1.0","2019"
"EDPA","EDMB","1.0","2019"
"K3GM","KRID","1.0","2019"
"KMDT","KCLW","1.0","2019"
"FAGM","LTBA","1.0","2019"
"KHIO","KIAD","1.0","2019"
"KFAF","KCLT","1.0","2019"
"LOWG","LIDC","1.0","2019"
"EDXR","EDXZ","1.0","2019"
"KORD","IA21","1.0","2019"
"RI07","KEWB","1.0","2019"
"EDTH","EDTQ","1.0","2019"
"0IS3","KSTL","1.0","2019"
"KOAR","KLAS","1.0","2019"
"KMSP","MY72","1.0","2019"
"YWCK","YBCG","1.0","2019"
"KDWA","68CA","1.0","2019"
"LIQB","LIQS","1.0","2019"
"KEWR","UT13","1.0","2019"
"LEBL","LFRB","1.0","2019"
"EBLG","OMSJ","1.0","2019"
"EGNM","EPKK","1.0","2019"
"23AZ","KSBA","1.0","2019"
"KPHL","5TX6","1.0","2019"
"CYXE","CYHU","1.0","2019"
"SBSP","SNFE","1.0","2019"
"EKCH","EDBL","1.0","2019"
"KILG","KLBE","1.0","2019"
"KFRG","KISP","2.0","2019"
"KHOU","KFPK","1.0","2019"
"EHBK","EDDR","1.0","2019"
"LFBD","LMML","1.0","2019"
"LFPB","EDLV","1.0","2019"
"NC81","KIMM","1.0","2019"
"KCLW","FL82","1.0","2019"
"KBMG","40IN","1.0","2019"
"EDLN","EBAW","2.0","2019"
"KLVK","KMRY","1.0","2019"
"KGTU","KAQO","1.0","2019"
"LEMG","EDSB","1.0","2019"
"KYIP","KI68","1.0","2019"
"KCRQ","KTRM","6.0","2019"
"LPAR","LPMA","6.0","2019"
"KPHX","KSAC","1.0","2019"
"PANC","KDFW","18.0","2019"
"LEZL","EDDK","3.0","2019"
"EGPF","LIRF","2.0","2019"
"KORD","77PA","2.0","2019"
"LTBA","KORD","7.0","2019"
"EGPF","EIDW","30.0","2019"
"KDFW","KLDJ","29.0","2019"
"AL16","KORD","4.0","2019"
"KDVT","KDVT","874.0","2019"
"LSGG","LPAR","22.0","2019"
"KMGE","KOMA","3.0","2019"
"OMDB","UKBB","20.0","2019"
"EBMB","VTBS","3.0","2019"
"LFPG","LIPU","17.0","2019"
"KDBQ","KORD","4.0","2019"
"BIKF","KRDU","1.0","2019"
"KDEN","KSJC","43.0","2019"
"KORD","KHHR","112.0","2019"
"65IL","6IL0","1.0","2019"
"LIPZ","EDDF","28.0","2019"
"EGKK","LOWS","8.0","2019"
"KMDW","KSTP","2.0","2019"
"KPNE","6PA0","1.0","2019"
"26MA","61MA","1.0","2019"
"KSJT","TS04","1.0","2019"
"KORD","08IL","9.0","2019"
"KTPA","KMDW","7.0","2019"
"KFXE","KMCI","1.0","2019"
"KLAS","KTEB","8.0","2019"
"EHEH","LFMN","1.0","2019"
"KAUS","99XA","1.0","2019"
"RKSI","VHHH","87.0","2019"
"KPMP","KPBI","3.0","2019"
"KORD","KMKC","2.0","2019"
"2MO4","KLXT","1.0","2019"
"71KY","KDFW","11.0","2019"
"EGCC","EDDB","7.0","2019"
"KZPH","KW32","1.0","2019"
"KOPF","KHHR","30.0","2019"
"KHND","KU77","1.0","2019"
"UUEE","UAII","3.0","2019"
"K6I6","PN01","1.0","2019"
"LFRG","LFER","1.0","2019"
"KOMA","K12N","1.0","2019"
"KSJC","KMSP","4.0","2019"
"KLMO","KCOS","3.0","2019"
"KSMO","KHWD","2.0","2019"
"96FL","KCTY","3.0","2019"
"EDDT","EGCC","13.0","2019"
"KBWI","NK12","3.0","2019"
"KMDQ","KMDQ","10.0","2019"
"EVRA","LEMD","3.0","2019"
"FA77","MA19","1.0","2019"
"EGTR","EGTR","19.0","2019"
"SBBR","SBSP","145.0","2019"
"01VA","KJYO","8.0","2019"
"KXLL","6PN9","1.0","2019"
"KDAL","KISM","2.0","2019"
"VAPO","VOMM","25.0","2019"
"KSTL","K12N","1.0","2019"
"KFFZ","KPHX","5.0","2019"
"EDDW","LEAL","2.0","2019"
"KCLW","KSYR","1.0","2019"
"KPVG","KCLT","1.0","2019"
"92FL","KISM","1.0","2019"
"WBKK","VHHH","8.0","2019"
"51OI","KUNI","1.0","2019"
"KSBD","4IL3","2.0","2019"
"YDUN","YSPT","1.0","2019"
"CA57","CA57","2.0","2019"
"EGNX","EPLY","1.0","2019"
"EGSS","LIME","27.0","2019"
"KORD","SC08","2.0","2019"
"EGNX","EINN","6.0","2019"
