"Source","Target","flights_count","flight_year"
"TX40","KT15","1.0","2020"
"CO10","KBDU","1.0","2020"
"EIDW","EDDM","3.0","2020"
"LEGT","LFBO","1.0","2020"
"CA35","KVCB","1.0","2020"
"KVGT","K1G4","1.0","2020"
"MA07","RI07","1.0","2020"
"CO82","0CD7","1.0","2020"
"KCLT","KUKF","1.0","2020"
"KMIA","KVDF","1.0","2020"
"CYYJ","CAM3","2.0","2020"
"KX39","KX39","4.0","2020"
"KHND","KMYF","1.0","2020"
"KDYL","PA65","1.0","2020"
"KSBA","KPOC","2.0","2020"
"KFNL","KLMO","2.0","2020"
"KTPA","KIAD","5.0","2020"
"9IN2","KCLT","1.0","2020"
"KPNE","KLAS","1.0","2020"
"KVPC","KJYO","1.0","2020"
"37AZ","5AZ3","3.0","2020"
"KTYQ","1MO9","1.0","2020"
"KORD","EGPK","1.0","2020"
"55NM","KE80","1.0","2020"
"KLAX","KMRY","1.0","2020"
"PAEN","PAMR","1.0","2020"
"KSNA","KBOI","1.0","2020"
"KATL","1OA5","4.0","2020"
"7FL6","FD33","1.0","2020"
"KRDU","KMMK","2.0","2020"
"K3GM","KGYY","1.0","2020"
"KADS","K1F0","2.0","2020"
"KDAL","KHLG","1.0","2020"
"KHEF","KSHD","1.0","2020"
"KRNM","KSEE","7.0","2020"
"05IN","KTYS","1.0","2020"
"KTMB","6FD5","1.0","2020"
"CFC7","CFC7","1.0","2020"
"KIAD","KSDF","13.0","2020"
"VIDP","UUEE","1.0","2020"
"KORD","KWRI","3.0","2020"
"KT65","KT65","1.0","2020"
"KPVG","89VA","1.0","2020"
"KSRQ","KTYS","1.0","2020"
"KDAB","KLAL","1.0","2020"
"KHPN","NE42","1.0","2020"
"K1O3","KAUN","2.0","2020"
"KSAC","KO88","1.0","2020"
"KRSW","11II","1.0","2020"
"KIAH","XS64","2.0","2020"
"KLMO","23CO","1.0","2020"
"KLSN","KLSN","3.0","2020"
"KGKY","66TE","1.0","2020"
"KDFW","MS25","1.0","2020"
"KDUJ","PN12","1.0","2020"
"67KY","PA76","1.0","2020"
"EPWA","EPWA","4.0","2020"
"KBDU","34CD","2.0","2020"
"FA55","KCEW","1.0","2020"
"ELLX","LFPB","2.0","2020"
"KBNG","KSBA","1.0","2020"
"KSTL","K1H3","1.0","2020"
"KDWH","XS99","1.0","2020"
"KBUY","4VA1","1.0","2020"
"OL20","KH68","1.0","2020"
"EDCQ","EDAD","1.0","2020"
"PAMR","PABV","2.0","2020"
"KBNG","KAJO","1.0","2020"
"EDSB","LSGG","1.0","2020"
"OMDB","GOBD","1.0","2020"
"KAVP","KCXY","1.0","2020"
"WBSB","RPLL","2.0","2020"
"LJLJ","LJBL","1.0","2020"
"KCPM","KSBD","1.0","2020"
"KPDX","LL78","1.0","2020"
"3MO6","03MU","1.0","2020"
"KISM","KMCO","2.0","2020"
"RJBB","EDDF","1.0","2020"
"KSYR","VT22","1.0","2020"
"EHBK","EHVK","1.0","2020"
"PAMR","AK86","1.0","2020"
"KCOS","KTUS","1.0","2020"
"KFSO","VT26","1.0","2020"
"2CO3","CO60","1.0","2020"
"KDTS","KGZH","1.0","2020"
"KPIT","KTEB","1.0","2020"
"K4G4","K4N1","1.0","2020"
"NC05","0NC8","1.0","2020"
"LZTN","LZPP","1.0","2020"
"KCWA","KMWC","1.0","2020"
"24FL","56FL","1.0","2020"
"KPDX","KS48","1.0","2020"
"65CO","KBKF","1.0","2020"
"EKVJ","EKBI","1.0","2020"
"KPDX","MT54","1.0","2020"
"KIKV","FA37","1.0","2020"
"KIGQ","K3HO","1.0","2020"
"UT41","UT41","1.0","2020"
"KPTK","KAGC","1.0","2020"
"NJ59","K47N","1.0","2020"
"KS67","KFNL","1.0","2020"
"KFMY","KRCM","1.0","2020"
"LEMG","ESSX","1.0","2020"
"0LL2","IS08","1.0","2020"
"KALN","KDVN","1.0","2020"
"IL99","0IL8","1.0","2020"
"0AL5","KPNS","2.0","2020"
"KHWV","K3C8","1.0","2020"
"KCMH","KSGS","1.0","2020"
"KBWI","4MD8","1.0","2020"
"LFPB","EYRU","1.0","2020"
"66NC","KHRJ","1.0","2020"
"CYUL","KORL","1.0","2020"
"KGEG","KSMF","1.0","2020"
"EGKB","LEMG","1.0","2020"
"4WA4","WA18","1.0","2020"
"KMGE","KVPC","1.0","2020"
"18AZ","KCNO","1.0","2020"
"KARR","KDVT","1.0","2020"
"KSQL","KIZA","1.0","2020"
"KAPA","KSBP","1.0","2020"
"EDVK","EDAQ","1.0","2020"
"NC31","NR02","1.0","2020"
"K8N2","K05C","1.0","2020"
"EDAV","EDBK","1.0","2020"
"KSTL","KSEA","5.0","2020"
"EKCH","EDDP","13.0","2020"
"KMKE","KBWI","8.0","2020"
"KHBI","KHRJ","1.0","2020"
"RCSS","RCSS","4.0","2020"
"CYCD","CYVR","18.0","2020"
"KAPF","3OH6","1.0","2020"
"YSBK","YKEP","1.0","2020"
"KCLT","KSAN","10.0","2020"
"KCMA","5CL1","1.0","2020"
"KDEN","47CO","1.0","2020"
"KE63","KIWA","19.0","2020"
"CYVR","CYYZ","54.0","2020"
"KHOU","KHRL","13.0","2020"
"KORD","6MI6","3.0","2020"
"CYVR","EDDF","3.0","2020"
"KMHR","4IL3","7.0","2020"
"KIAD","KAID","1.0","2020"
"KSEE","KSDM","4.0","2020"
"KDTW","CYUL","6.0","2020"
"VHHH","UUEE","6.0","2020"
"EGNX","EGAA","23.0","2020"
"KPWT","KPAE","2.0","2020"
"KRWI","KGSO","1.0","2020"
"CYHU","CYHU","8.0","2020"
"KHOU","KSAT","17.0","2020"
"TJSJ","KBWI","2.0","2020"
"EGSS","EGSS","15.0","2020"
"KATL","FL97","4.0","2020"
"CA84","KNJK","5.0","2020"
"EDDP","VHHH","14.0","2020"
"0OI3","KLPR","1.0","2020"
"63CA","63CA","2.0","2020"
"KIAD","KBUY","10.0","2020"
"SKMA","SKMA","2.0","2020"
"EGMC","LEMD","14.0","2020"
"KMSN","KATL","4.0","2020"
"71TX","K5C1","1.0","2020"
"VTBD","EKCH","1.0","2020"
"EGLL","LROP","6.0","2020"
"KMCI","II09","1.0","2020"
"WS91","KDLL","1.0","2020"
"KDVT","55AZ","4.0","2020"
"EGLL","KSFO","5.0","2020"
"KMIA","KSAN","7.0","2020"
"KCLT","KDEN","14.0","2020"
"KUAO","KCOE","1.0","2020"
"K52F","XS92","1.0","2020"
"24FL","KBNA","2.0","2020"
"NZCH","NZRO","1.0","2020"
"LMML","EGLL","3.0","2020"
"KARR","72IS","1.0","2020"
"EDDF","KCMH","1.0","2020"
"KSEA","KDAL","15.0","2020"
"86CO","KBJC","1.0","2020"
"EGCC","EHAM","3.0","2020"
"03MU","KMCW","1.0","2020"
"CZBB","CZBB","16.0","2020"
"KDFW","KTYS","10.0","2020"
"KIWA","KE63","11.0","2020"
"KJFK","01FL","1.0","2020"
"FABA","EHAM","1.0","2020"
"KRYY","02GE","3.0","2020"
"KSDF","35MI","1.0","2020"
"KBEH","IN61","1.0","2020"
"KOAK","35MN","1.0","2020"
"KORD","KFPK","2.0","2020"
"KLVJ","KDWH","1.0","2020"
"KCNO","KHHR","2.0","2020"
"GA59","KEVB","1.0","2020"
"KPHX","0II9","6.0","2020"
"KBWI","KSMF","1.0","2020"
"KPPO","KMDW","1.0","2020"
"KEWR","67KY","3.0","2020"
"LSZG","LSZB","5.0","2020"
"YPAD","YSBK","1.0","2020"
"K8A0","MO16","1.0","2020"
"KCLE","0WI5","1.0","2020"
"KIAG","CES5","1.0","2020"
"EGLL","SBGL","1.0","2020"
"KBUR","KMTN","1.0","2020"
"EGSS","EDDP","6.0","2020"
"KPDK","GA16","1.0","2020"
"KRBD","KLNC","5.0","2020"
"KSKA","KGEG","4.0","2020"
"KGVL","KWDR","2.0","2020"
"KSLC","KEWR","1.0","2020"
"KMKE","SC08","11.0","2020"
"KP13","KCHD","1.0","2020"
"CYYZ","CO12","1.0","2020"
"OTHH","UUDD","3.0","2020"
"KS36","KAWO","2.0","2020"
"K47A","5GA4","2.0","2020"
"KCLT","KAGC","10.0","2020"
"KSUS","KK33","1.0","2020"
"KORL","KX06","1.0","2020"
"KSNA","XS39","1.0","2020"
"KECP","KHOU","3.0","2020"
"LPPT","EHWO","1.0","2020"
"KTDF","KRDU","3.0","2020"
"KDAL","KORL","2.0","2020"
"KTTA","KFBG","2.0","2020"
"3TN8","KTYS","2.0","2020"
"KINT","7NC7","1.0","2020"
"KOPF","LE85","1.0","2020"
"KMSN","KSBM","4.0","2020"
"WI87","KC77","1.0","2020"
"KCAK","57OH","1.0","2020"
"KBNA","KJFK","4.0","2020"
"KOMA","KCLT","2.0","2020"
"KGRR","KSNS","1.0","2020"
"KDAL","KPAE","1.0","2020"
"KDEN","KAFW","3.0","2020"
"KMKE","KMRJ","3.0","2020"
"7TE7","KMFE","2.0","2020"
"KSVH","KVUJ","1.0","2020"
"9TS6","KGPM","2.0","2020"
"KSNA","KFAT","1.0","2020"
"KDEN","KATW","5.0","2020"
"NC56","KIGX","4.0","2020"
"KRSW","KMMK","3.0","2020"
"KALN","77MO","1.0","2020"
"6TE1","KMFE","1.0","2020"
"34CO","CD28","1.0","2020"
"26AZ","KGYR","1.0","2020"
"EDDP","EDAQ","1.0","2020"
"LOWG","EDDH","1.0","2020"
"KOMH","KLKU","1.0","2020"
"50NE","KBTA","1.0","2020"
"KUGN","KRFD","1.0","2020"
"LOWL","EDDF","1.0","2020"
"LDZA","LIRA","1.0","2020"
"KSMO","97CA","1.0","2020"
"KFRG","MA97","1.0","2020"
"KDEC","IS24","1.0","2020"
"KIGX","8NC8","1.0","2020"
"KCPS","6LL6","1.0","2020"
"RPLS","RPLS","1.0","2020"
"KDCA","KTPA","2.0","2020"
"KSAN","CYUL","1.0","2020"
"KSGR","4TE9","1.0","2020"
"KHIO","OL03","1.0","2020"
"KSDL","18AZ","1.0","2020"
"KL65","KL65","2.0","2020"
"KGYY","K3GM","1.0","2020"
"1OH8","77OH","1.0","2020"
"KILG","86NC","1.0","2020"
"KCBF","NE37","1.0","2020"
"KSDF","5MI4","1.0","2020"
"0CA9","KPRB","1.0","2020"
"KBUY","KRDU","1.0","2020"
"KPDK","4GA0","2.0","2020"
"EIDW","EGAC","2.0","2020"
"KSLI","97CA","1.0","2020"
"KFME","3MD8","1.0","2020"
"KX39","AL34","1.0","2020"
"KRYM","54MN","1.0","2020"
"78MI","KJFK","2.0","2020"
"KRBL","KRBL","2.0","2020"
"LILV","LIAA","1.0","2020"
"WT77","KPAE","1.0","2020"
"KVNY","KSEE","1.0","2020"
"KLAF","KFKR","1.0","2020"
"PADK","PANC","2.0","2020"
"KDWA","53CN","1.0","2020"
"52FA","8FD5","1.0","2020"
"LGAV","LGSO","1.0","2020"
"KHRT","KECP","1.0","2020"
"KSTS","KOAR","1.0","2020"
"14TX","KDAL","1.0","2020"
"KORH","KSNC","1.0","2020"
"KAWO","WA07","2.0","2020"
"UAAA","OMSJ","1.0","2020"
"KDWA","KO22","1.0","2020"
"KLAX","KTUL","2.0","2020"
"KN57","KPNE","1.0","2020"
"K0K7","IA17","1.0","2020"
"KDFW","4LL0","1.0","2020"
"SN72","9KS7","1.0","2020"
"KOPF","MROC","1.0","2020"
"KPDK","KIAD","1.0","2020"
"KTRL","4TX4","1.0","2020"
"KTYS","3TN8","1.0","2020"
"K8W2","0VA1","1.0","2020"
"KHPN","KSBA","1.0","2020"
"KMCF","60CO","1.0","2020"
"8FD3","KDTS","1.0","2020"
"WA68","KFHR","1.0","2020"
"KROG","KMGW","1.0","2020"
"KSIF","KROA","1.0","2020"
"EDLN","EDFE","1.0","2020"
"17TX","9XS2","1.0","2020"
"KDAY","4KY8","1.0","2020"
"08NC","KHKY","1.0","2020"
"KASG","K2H2","1.0","2020"
"KORD","IL99","1.0","2020"
"GMMN","OTHH","1.0","2020"
"KSDM","KVNY","1.0","2020"
"KVNC","KTPF","1.0","2020"
"4IN9","4IN9","1.0","2020"
"KHAF","KSJC","1.0","2020"
"KHRJ","KISO","2.0","2020"
"EHRD","EHMZ","2.0","2020"
"KDMA","KMDW","1.0","2020"
"KXLL","K1N7","1.0","2020"
"EDDF","KSFO","1.0","2020"
"ESOW","LKPR","1.0","2020"
"EDFB","EDWO","1.0","2020"
"KJOT","LL10","1.0","2020"
"KRFD","KSDF","11.0","2020"
"KBUY","KTYS","4.0","2020"
"KCVG","SC08","31.0","2020"
"SBGL","SBGR","11.0","2020"
"KBTA","KBTA","18.0","2020"
"KSMO","KBUR","1.0","2020"
"EGLF","LSZG","1.0","2020"
"KOPF","KHWO","16.0","2020"
"K2W6","KCGE","3.0","2020"
"KPHL","KGAI","1.0","2020"
"3OK7","KRVS","2.0","2020"
"KAWO","KBFI","8.0","2020"
"KMDW","KBWI","29.0","2020"
"EHBD","EHTE","2.0","2020"
"KATL","KX04","13.0","2020"
"KIGX","KSOP","5.0","2020"
"ETSI","ETT1","3.0","2020"
"KBFI","KBFI","87.0","2020"
"20II","KIAD","7.0","2020"
"6PA0","KJFK","1.0","2020"
"KDFW","6XS7","1.0","2020"
"K2R2","EDDK","1.0","2020"
"KIAG","KROC","2.0","2020"
"KMDW","KDAL","32.0","2020"
"EDXO","EDDW","1.0","2020"
"78NY","K9G3","1.0","2020"
"KDFW","1WI6","4.0","2020"
"KOAK","KMSP","5.0","2020"
"KEFD","KATL","2.0","2020"
"KATL","EBOS","2.0","2020"
"KATL","9IS9","5.0","2020"
"EDBJ","EDAQ","1.0","2020"
"KBUR","KBUR","39.0","2020"
"KJOT","KORD","2.0","2020"
"KOJC","17KS","1.0","2020"
"KLNS","OA14","1.0","2020"
"KMCI","KMKE","3.0","2020"
"KMCC","KO22","4.0","2020"
"KCOS","0CD5","1.0","2020"
"KTEB","SN59","1.0","2020"
"3PN9","3PN9","1.0","2020"
"EIDW","OTHH","7.0","2020"
"KFWA","KDFW","12.0","2020"
"EGCN","LROP","3.0","2020"
"KPWK","KSBA","1.0","2020"
"CA62","KPRB","1.0","2020"
"KOAK","CA39","1.0","2020"
"ESTA","ESSB","6.0","2020"
"KMSP","89IA","8.0","2020"
"KISP","KBOS","1.0","2020"
"KBJC","KP23","1.0","2020"
"CPP3","CYTZ","1.0","2020"
"76WA","KBFI","2.0","2020"
"KJQF","KBUY","6.0","2020"
"89WI","KMSN","3.0","2020"
"KMDW","FL97","3.0","2020"
"PANC","KVUO","2.0","2020"
"KCBF","KCBF","90.0","2020"
"KTTA","KSOP","1.0","2020"
"EFHK","LEMG","1.0","2020"
"KPDK","2GE5","1.0","2020"
"KUIN","KTEB","1.0","2020"
"IA84","KTQE","1.0","2020"
"NY13","KOLE","1.0","2020"
"KAFW","KINT","1.0","2020"
"EDDF","UMMS","3.0","2020"
"AL69","KNUN","1.0","2020"
"EGHR","EGKR","1.0","2020"
"KEYE","KDCA","1.0","2020"
"KCOS","K9V7","2.0","2020"
"KOAK","02XS","3.0","2020"
"KDAY","KI95","1.0","2020"
"KTOA","KRIR","5.0","2020"
"SC32","SC32","10.0","2020"
"IL78","8IS5","1.0","2020"
"OMDB","LTBA","1.0","2020"
"KEWR","9NC9","4.0","2020"
"8NC1","KGSB","1.0","2020"
"KEWR","KMIA","25.0","2020"
"KNFJ","KNFJ","7.0","2020"
"KGKY","KGKY","58.0","2020"
"KROC","KCLT","2.0","2020"
"25SC","33NR","1.0","2020"
"K02C","K02C","1.0","2020"
"SPJC","KIAD","5.0","2020"
"KOXR","KONT","4.0","2020"
"KTKI","43TS","2.0","2020"
"KFRG","KTEB","4.0","2020"
"KDPA","6MN9","1.0","2020"
"K2M2","AL72","1.0","2020"
"62GA","KLZU","1.0","2020"
"EDNZ","EDQH","1.0","2020"
"LEMD","KMIA","5.0","2020"
"KPOC","KCMA","6.0","2020"
"KORD","FL35","11.0","2020"
"KSNA","KRNM","2.0","2020"
"KPNE","KPNE","53.0","2020"
"KAPA","KFNL","5.0","2020"
"EBMB","LFMY","1.0","2020"
"K6I4","57II","1.0","2020"
"KISM","KGRR","2.0","2020"
"WSSS","YBBN","4.0","2020"
"EDDT","LSZH","5.0","2020"
"KTUS","MM69","1.0","2020"
"KPAO","KE45","1.0","2020"
"VIDP","UMMS","1.0","2020"
"KAKR","KPDK","1.0","2020"
"LSMD","LSME","2.0","2020"
"KRFD","35MN","1.0","2020"
"TE13","9TX5","1.0","2020"
"KLGF","KIWA","2.0","2020"
"KILG","KW40","2.0","2020"
"KPUB","CD48","1.0","2020"
"80TX","KMSP","1.0","2020"
"EPGI","EPTO","1.0","2020"
"EDDK","KMIA","3.0","2020"
"KOKB","CA84","4.0","2020"
"KOAK","RJBB","1.0","2020"
"KLNS","KILG","2.0","2020"
"CYHM","KCMH","1.0","2020"
"KAVP","NH78","1.0","2020"
"KRDU","KJVY","1.0","2020"
"EBKT","EBBR","1.0","2020"
"AZ28","2AZ7","2.0","2020"
"20GA","KCTJ","1.0","2020"
"KHIG","KMLE","1.0","2020"
"LICP","LICB","1.0","2020"
"KCMH","KEWR","10.0","2020"
"KDWH","61TX","1.0","2020"
"KTTA","KBUY","5.0","2020"
"IA35","87NE","1.0","2020"
"CYKF","CYHM","3.0","2020"
"KPBG","1OA7","1.0","2020"
"YBUN","YYRK","1.0","2020"
"KSAT","MN46","1.0","2020"
"KNSE","AL35","4.0","2020"
"KBUF","KX39","2.0","2020"
"KABE","20II","2.0","2020"
"KIAH","KSEA","15.0","2020"
"KA39","KCGZ","1.0","2020"
"86TX","KERV","1.0","2020"
"KSYR","KSYR","7.0","2020"
"86TA","XS12","1.0","2020"
"KSDF","LL74","4.0","2020"
"KAGC","16PA","1.0","2020"
"KATL","05II","1.0","2020"
"KCBF","41NE","1.0","2020"
"KSRQ","KTUS","1.0","2020"
"KAPF","52FA","1.0","2020"
"KDAB","94NC","1.0","2020"
"EGPH","KCLE","1.0","2020"
"KSOP","K5W8","1.0","2020"
"EGSC","EKYT","1.0","2020"
"KPDX","36II","1.0","2020"
"KPHX","WN61","1.0","2020"
"KMLE","KGKY","2.0","2020"
"KF70","KOXR","1.0","2020"
"KLUK","NC05","1.0","2020"
"AL09","SC86","1.0","2020"
"KSPG","58FD","1.0","2020"
"KPHF","KRWI","1.0","2020"
"KTUL","KMIO","1.0","2020"
"RKSS","RK27","1.0","2020"
"56LL","79IL","1.0","2020"
"KPGD","KDPA","1.0","2020"
"CYYC","CYGB","1.0","2020"
"LOWL","LSGG","1.0","2020"
"KDFW","XS39","1.0","2020"
"KAPF","KROC","1.0","2020"
"KYIP","67KY","1.0","2020"
"30LL","KMO6","1.0","2020"
"KGYY","KBFI","1.0","2020"
"KSTS","CA51","1.0","2020"
"OH93","KSTL","1.0","2020"
"KMSP","WI12","1.0","2020"
"KRMG","20GA","1.0","2020"
"KDKX","TN20","1.0","2020"
"KFDK","KGAI","1.0","2020"
"2CA4","8CL1","1.0","2020"
"KMTN","KATW","1.0","2020"
"KMFE","K9F9","1.0","2020"
"KTCY","KHND","1.0","2020"
"K7L8","FL57","1.0","2020"
"EDPD","EDML","1.0","2020"
"KSDM","KHMT","4.0","2020"
"NK07","KN40","1.0","2020"
"KLNS","5PA3","1.0","2020"
"PA92","PA92","1.0","2020"
"9TE7","KHYI","1.0","2020"
"KLCG","KOMA","1.0","2020"
"KDMA","KVNY","1.0","2020"
"UNNT","UNNT","1.0","2020"
"KCVG","YSSY","1.0","2020"
"67LL","KC77","1.0","2020"
"ESSB","EFTU","1.0","2020"
"KFRG","FL47","1.0","2020"
"1AZ2","KGYR","1.0","2020"
"KSFO","15AR","1.0","2020"
"KECP","KSGR","1.0","2020"
"RJTT","RJFR","1.0","2020"
"0FD0","01FL","1.0","2020"
"6TA3","KTKI","1.0","2020"
"KCLT","KWBW","1.0","2020"
"MD85","3MD8","1.0","2020"
"K33J","K33J","2.0","2020"
"UMMS","EGSS","1.0","2020"
"KFCM","MN46","1.0","2020"
"K74S","KBVS","1.0","2020"
"KSUU","KLUF","1.0","2020"
"KSVH","3NC3","1.0","2020"
"ESCM","ESKG","1.0","2020"
"KCNO","KPRC","1.0","2020"
"KAUS","KBED","1.0","2020"
"KABQ","KTYS","1.0","2020"
"KACY","KPVG","1.0","2020"
"KTHV","KGAI","1.0","2020"
"86TX","31TA","1.0","2020"
"K52F","69XA","2.0","2020"
"FD33","KDAB","1.0","2020"
"KWDR","GE99","1.0","2020"
"KCPK","7NC2","1.0","2020"
"KBTL","MI77","1.0","2020"
"KTDF","NR02","1.0","2020"
"LKMT","LKVO","1.0","2020"
"LSZH","EDDV","1.0","2020"
"KCXL","KCXL","1.0","2020"
"KPRC","KLAS","1.0","2020"
"4GA9","85GA","1.0","2020"
"KPVG","K24A","1.0","2020"
"FL88","FL91","1.0","2020"
"KGYY","LL66","1.0","2020"
"TN96","41TN","1.0","2020"
"KIXD","KCRQ","1.0","2020"
"LFPG","OTHH","31.0","2020"
"KABQ","KABQ","41.0","2020"
"KIXD","KSTL","1.0","2020"
"NC47","NC47","1.0","2020"
"EGLL","LEVC","2.0","2020"
"KLAX","KDAL","26.0","2020"
"KSFO","KINT","1.0","2020"
"ETAR","KBWI","2.0","2020"
"5CL9","KVIS","2.0","2020"
"KSAN","KSJC","52.0","2020"
"KDAL","KSTL","25.0","2020"
"KMOD","KMOD","16.0","2020"
"KIAD","KMDT","6.0","2020"
"UMMS","EFHK","1.0","2020"
"KPUB","KLHX","6.0","2020"
"KP08","KRYN","1.0","2020"
"KGRB","KGRB","11.0","2020"
"KSWF","KACY","1.0","2020"
"EDLV","EDDK","1.0","2020"
"KSEA","KUDD","1.0","2020"
"KDAL","KCGF","5.0","2020"
"KTPA","KPHL","36.0","2020"
"LDZA","EDDF","16.0","2020"
"YPPH","OTHH","11.0","2020"
"KGEG","CO12","2.0","2020"
"KLXY","K52F","1.0","2020"
"UUEE","EDDP","10.0","2020"
"KSJC","48CN","1.0","2020"
"PN13","PN59","1.0","2020"
"YBBN","YSBK","6.0","2020"
"CL33","KSEE","3.0","2020"
"35WI","KPVB","1.0","2020"
"KPIE","KPGD","1.0","2020"
"II96","KFKR","1.0","2020"
"KMSP","KISM","13.0","2020"
"KIAH","KECP","8.0","2020"
"EDHI","LFBO","8.0","2020"
"KTUL","KSAT","1.0","2020"
"KCTJ","KGZS","1.0","2020"
"9XS4","19TE","1.0","2020"
"YWLM","YSSY","8.0","2020"
"LIPE","EDDP","10.0","2020"
"EGPH","EGSS","12.0","2020"
"WIDN","WIDD","1.0","2020"
"KDCA","01FA","8.0","2020"
"SBKP","SBGR","4.0","2020"
"KAPA","0CD5","1.0","2020"
"KDVT","KP33","4.0","2020"
"79TX","92XS","1.0","2020"
"KIGX","KPOB","1.0","2020"
"KRDU","KFLL","11.0","2020"
"5MD0","KMTN","2.0","2020"
"KDOV","KSUU","1.0","2020"
"LSGC","LSGB","1.0","2020"
"OTHH","EDDM","10.0","2020"
"EDDF","EDRY","1.0","2020"
"SC34","KCEU","1.0","2020"
"KSWF","KTEB","1.0","2020"
"LTAC","LCEN","1.0","2020"
"KEYE","KMCI","2.0","2020"
"KBOW","KCHN","2.0","2020"
"VT38","4NY0","1.0","2020"
"KORD","KK83","1.0","2020"
"UMMS","EDDB","5.0","2020"
"KHOU","KFLL","11.0","2020"
"LFPC","LFAR","1.0","2020"
"KDEN","SC08","18.0","2020"
"KRDG","KRDU","3.0","2020"
"K0A7","KPHL","1.0","2020"
"KMYF","KRIR","1.0","2020"
"II42","KMZZ","1.0","2020"
"NZAA","NZNV","2.0","2020"
"NY60","KPBG","1.0","2020"
"KDTO","TS02","1.0","2020"
"ESSA","LPPT","1.0","2020"
"LFPG","GOBD","2.0","2020"
"KADS","K52F","1.0","2020"
"K67R","KMFE","3.0","2020"
"KMCF","9MI2","1.0","2020"
"EFKY","EFHK","2.0","2020"
"II28","KHAI","1.0","2020"
"EDQF","ETOU","1.0","2020"
"2CN8","KHMT","1.0","2020"
"PA68","KXLL","1.0","2020"
"KHWY","KFDK","1.0","2020"
"LSZV","EDJA","1.0","2020"
"KSLC","MT84","1.0","2020"
"1TA7","TS11","1.0","2020"
"VHHH","RJAA","6.0","2020"
"KDFW","KYIP","2.0","2020"
"YSSY","YGDH","1.0","2020"
"KDAY","KGRR","1.0","2020"
"KDEN","K7V9","1.0","2020"
"KRSW","KGLE","1.0","2020"
"KEDJ","KEDJ","4.0","2020"
"KHOU","KOMA","2.0","2020"
"KXLL","CT08","1.0","2020"
"OI22","4OI7","1.0","2020"
"LFOT","EGBB","1.0","2020"
"CYYZ","K7L8","1.0","2020"
"5AL8","KDTS","1.0","2020"
"RKSI","WMKK","6.0","2020"
"KDWH","7MO3","1.0","2020"
"KFAT","07KY","4.0","2020"
"78MI","EHAM","1.0","2020"
"KABQ","KAPA","2.0","2020"
"KMGE","KPUJ","1.0","2020"
"KO88","KEDU","2.0","2020"
"KFLL","58OH","2.0","2020"
"KTOA","KAJO","5.0","2020"
"KPUB","CO80","104.0","2020"
"KDAL","KMFE","6.0","2020"
"KBJJ","KVNC","1.0","2020"
"KAXH","KSGR","3.0","2020"
"KLAX","1TE2","2.0","2020"
"KMQS","14PS","1.0","2020"
"KMIC","WS77","1.0","2020"
"KBWI","63PA","1.0","2020"
"KE80","KSAF","2.0","2020"
"36II","KOMA","1.0","2020"
"KGAI","5PS5","1.0","2020"
"KHWD","KO69","1.0","2020"
"KFAT","KU42","2.0","2020"
"KPWK","KMSP","1.0","2020"
"KORD","0IA3","1.0","2020"
"KADS","KAPA","2.0","2020"
"KTVL","KCCR","1.0","2020"
"FA26","KATL","2.0","2020"
"CYHM","CNU4","2.0","2020"
"1AZ2","KFLG","1.0","2020"
"UNNT","EVRA","1.0","2020"
"HOPA","KALO","1.0","2020"
"KVPC","EINN","1.0","2020"
"CA16","KO27","1.0","2020"
"EDFL","EDGR","1.0","2020"
"KROC","NK05","1.0","2020"
"KCVG","KFMY","1.0","2020"
"KBWI","XS89","2.0","2020"
"KMSN","07KY","1.0","2020"
"CYEG","CYRM","1.0","2020"
"KGDM","NH16","1.0","2020"
"NC30","NC42","1.0","2020"
"KAWO","1WA6","1.0","2020"
"FA54","KFLL","1.0","2020"
"KMIC","55MN","2.0","2020"
"K47A","KFFC","1.0","2020"
"EGTE","LFNE","1.0","2020"
"K52F","74XA","1.0","2020"
"K47N","0PA0","1.0","2020"
"KDOV","KSWF","1.0","2020"
"16FL","K2R4","1.0","2020"
"6CA6","KO22","1.0","2020"
"KPDK","FL35","1.0","2020"
"KCRQ","KLAS","2.0","2020"
"KRSW","KAND","1.0","2020"
"KSEE","KU77","1.0","2020"
"KACK","KTEB","1.0","2020"
"K3CK","00IL","1.0","2020"
"KFLD","KC29","1.0","2020"
"KTUS","KRAL","2.0","2020"
"KRSW","KPWK","1.0","2020"
"KMDT","PS52","1.0","2020"
"KDAL","NE42","1.0","2020"
"NE18","NE11","1.0","2020"
"K39N","KHPN","1.0","2020"
"YBUN","YPPH","1.0","2020"
"RPLL","RPUX","1.0","2020"
"KONT","9CA0","1.0","2020"
"KVNC","KLNS","1.0","2020"
"FA08","9FL1","1.0","2020"
"KLGA","2NC1","1.0","2020"
"KPHF","KMHT","1.0","2020"
"KLAX","XS89","1.0","2020"
"2AL7","AL16","1.0","2020"
"YSNW","YBAO","1.0","2020"
"KMIA","LPPT","1.0","2020"
"KGYR","UT13","1.0","2020"
"9IN9","KSDF","1.0","2020"
"WA96","CZBB","1.0","2020"
"KATL","KMCO","1.0","2020"
"KCVG","KPGD","1.0","2020"
"KARR","IS41","1.0","2020"
"KMCE","KVIS","1.0","2020"
"AZ61","KCHD","1.0","2020"
"4FL9","6FL0","1.0","2020"
"KUES","0WI8","1.0","2020"
"KLUK","3PS9","1.0","2020"
"KSTL","KU42","1.0","2020"
