"airport_id","airport_name","airport_type","airport_lat","airport_lng","country_iso_2_code","country_iso_3_code","country_name","continent_name","country_lat","country_lng","avg_cases_per_week_14","population","avg_cases_population_ratio_per_week_14","covid19_percentage_label"
"8CL1","Lake Wohlford Resort Airport","small_airport","33.1753473206","-117.002334595","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"8CO8","Koenig Airport","small_airport","40.108299255371094","-102.72799682617188","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"8ND4","Heyde Airport","small_airport","48.07360076904297","-97.18620300292969","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"90CA","Fowler's Airport","small_airport","38.003501892089844","-121.11900329589844","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"92CL","Moronis Airport","small_airport","39.10319900512695","-121.8499984741211","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"CN12","Williams Gliderport","small_airport","39.16350173950195","-122.13200378417969","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"CNF4","Kawartha Lakes (Lindsay) Airport","small_airport","44.3647","-78.783897","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"CNP7","Iroquois Airport","small_airport","44.84217834472656","-75.31140899658203","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"CNT6","Elmira Airport","small_airport","43.58470153808594","-80.60310363769531","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"CPL6","Parkland Airport","small_airport","53.473846","-113.828487","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"CYKA","Kamloops Airport","medium_airport","50.7022018433","-120.444000244","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"CYKZ","Buttonville Municipal Airport","medium_airport","43.86220169067383","-79.37000274658203","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"CYRC","Chicoutimi St Honoré Airport","small_airport","48.52080154418945","-71.05059814453125","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"CYSC","Sherbrooke Airport","medium_airport","45.4385986328125","-71.69139862060547","CA","CAN","Canada","North America","56.130366","-106.346771","527287.1428571428","37742157.0","1.3970773924159736","1.40%"
"EDDR","Saarbrücken Airport","medium_airport","49.214599609400004","7.10950994492","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EDNZ","Zell-Haidberg Airport","small_airport","50.13694381713867","11.79444408416748","DE","DEU","Germany","Europe","51.165691","10.451526","1522881.857142857","83783945.0","1.8176296868604804","1.82%"
"EIDL","Donegal Airport","medium_airport","55.0442008972168","-8.340999603271484","IE","IRL","Ireland","Europe","53.41291","-8.24389","121822.35714285714","4937796.0","2.4671403424292366","2.47%"
"IN42","Hackbarth Airport","closed","41.490299","-86.199401","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KDEN","Denver International Airport","large_airport","39.861698150635","-104.672996521","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KHRL","Valley International Airport","medium_airport","26.228500366210938","-97.65440368652344","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KIOW","Iowa City Municipal Airport","small_airport","41.639198303200004","-91.5465011597","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KISO","Kinston Regional Jetport At Stallings Field","medium_airport","35.331401825","-77.60880279540001","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KMTN","Martin State Airport","medium_airport","39.325699","-76.413803","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KNSE","Whiting Field Naval Air Station - North","medium_airport","30.7241993","-87.02189636","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KP52","Cottonwood Airport","small_airport","34.7299995422","-112.035003662","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KPGV","Pitt Greenville Airport","medium_airport","35.6352005","-77.38529968","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KPTK","Oakland County International Airport","medium_airport","42.665500640869","-83.420097351074","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KTVY","Bolinder Field Tooele Valley Airport","small_airport","40.61230087","-112.3509979","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KU52","Beaver Municipal Airport","small_airport","38.23070145","-112.6750031","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"KX21","Arthur Dunn Air Park","small_airport","28.622299194335938","-80.83570098876953","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"LBBG","Burgas Airport","large_airport","42.56959915161133","27.515199661254883","BG","BGR","Bulgaria","Europe","42.733883","25.48583","183026.57142857142","6948445.0","2.634065196293148","2.63%"
"LFOL","Aérodrome de L'Aigle-Saint-Michel","small_airport","48.759701","0.659167","FR","FRA","France","Europe","46.227638","2.213749","2513861.4285714286","67564251.0","3.720697545468873","3.72%"
"LIEO","Olbia Costa Smeralda Airport","medium_airport","40.898701","9.51763","IT","ITA","Italy","Europe","41.87194","12.56738","1917915.5","60461828.0","3.172109682161777","3.17%"
"LILV","Valbrembo Airport","small_airport","45.720798","9.59347","IT","ITA","Italy","Europe","41.87194","12.56738","1917915.5","60461828.0","3.172109682161777","3.17%"
"LKJC","Jičín Airport","small_airport","50.43","15.3331","CZ","CZE","Czech Republic","Europe","49.817492","15.472962","785416.3571428572","10708982.0","7.3341831851324155","7.33%"
"LKNA","Náměšť Air Base","medium_airport","49.16579818725586","16.124900817871094","CZ","CZE","Czech Republic","Europe","49.817492","15.472962","785416.3571428572","10708982.0","7.3341831851324155","7.33%"
"LKRK","Rakovnik Airfield","small_airport","50.0942","13.6889","CZ","CZE","Czech Republic","Europe","49.817492","15.472962","785416.3571428572","10708982.0","7.3341831851324155","7.33%"
"LOLK","Ried-Kirchheim Airport","small_airport","48.21227","13.345678","AT","AUT","Austria","Europe","47.516231","14.550072","289940.9285714286","9006400.0","3.219276609649011","3.22%"
"MD23","Kennersley Airport","small_airport","39.144798","-76.040497","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"MS15","Country Club Airport","small_airport","33.331199645996094","-91.03700256347656","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NC14","Boone Inc Airport","small_airport","36.196800231933594","-81.6395034790039","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NE33","Clearidge Airport","closed","40.709702","-96.4767","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"NK76","Grammar Airport","small_airport","42.88249969482422","-77.05169677734375","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"PN72","Rocky Hollow Field","small_airport","40.56919860839844","-78.88249969482422","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"PS53","7-H Skeet Club Inc. Field","small_airport","40.638999939","-78.5813980103","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"SDCR","Fazenda Caiçara Airport","small_airport","-24.07111167907715","-46.829444885253906","BR","BRA","Brazil","South America","-14.235004","-51.92528","6638797.714285715","212559409.0","3.123266923594859","3.12%"
"TS27","River Field","small_airport","29.71619987","-96.59140015","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"UNCC","Novosibirsk North Airport","medium_airport","55.09170150756836","82.90670013427734","RU","RUS","Russia","Europe","61.52401","105.318756","2283469.785714286","145934460.0","1.5647228116746967","1.56%"
"YKSC","Kingscote Airport","medium_airport","-35.71390151977539","137.52099609375","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"YTMS","Tambar Springs Airport","small_airport","-31.315000534057617","149.8470001220703","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"YWOL","Shellharbour Airport","medium_airport","-34.5611","150.789001","AU","AUS","Australia","Oceania","-25.274398","133.775136","17228.85714285714","25499881.0","0.06756446095908111","0.07%"
"06FD","Grass Roots Airpark","small_airport","28.641700744628906","-81.88500213623047","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"0FD0","The 2A Ranch Airport","small_airport","29.2675","-81.230103","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"0VA5","Coffman Field","small_airport","37.6941443722","-77.66089439390001","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"19TE","Cut and Shoot Airport","closed","30.3169","-95.333504","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"1IN0","Belknap-Icarus Acres Airport","small_airport","40.133399963378906","-85.23049926757812","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"1OR3","Sunset Air Strip","small_airport","45.59149932861328","-123.01000213623047","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"32VA","Old South Aerodrome","small_airport","36.677778","-81.928722","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"49OH","Gilbert Airport","closed","41.3667","-81.966499","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"4ND8","Sanden Airport","small_airport","46.35409927368164","-97.11699676513672","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"57CL","Boron Airstrip","small_airport","35.00360107421875","-117.60700225830078","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"58XS","Mc Entire's Lazy V Ranch Airport","small_airport","31.8306999207","-101.055999756","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"5NK1","Toggenburg Farms Airport","small_airport","43.11119842529297","-77.05390167236328","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"63PA","Boyer Airport","small_airport","40.322173","-76.100664","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"65TN","Roach Farm Airport","small_airport","36.33420181274414","-82.66169738769531","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"70NJ","Parker Airport","small_airport","40.676998138427734","-75.02459716796875","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"75PA","Marther Field","small_airport","41.87310028076172","-80.45899963378906","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"7II3","Schroeder Private Airport","small_airport","38.00339889526367","-87.75640106201172","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"7OR2","Basl Hill Farms Airport","closed","44.82292","-122.680507","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"80CO","Simonson Field","small_airport","38.15169906616211","-104.70600128173828","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"89TX","Aero-Bee Ranch Airstrip","small_airport","30.870309","-98.418513","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"9GA9","Deerfield Landing Airport","small_airport","33.218101501464844","-83.31719970703125","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"AZ60","Coyner Airstrip","closed","33.505001","-112.474566","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"EFKY","Kymi Airfield","small_airport","60.5714","26.896099","FI","FIN","Finland","Europe","61.92411","25.748151","41231.57142857143","5540718.0","0.744155747117457","0.74%"
"EGLD","Denham Aerodrome","small_airport","51.5882987976","-0.513055980206","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","2214899.9285714286","67886004.0","3.2626753646766846","3.26%"
"EGNW","Wickenby Aerodrome","small_airport","53.3166999817","-0.349721997976","GB","GBR","United Kingdom","Europe","55.378051","-3.435973","2214899.9285714286","67886004.0","3.2626753646766846","3.26%"
"ESKM","Mora Airport","medium_airport","60.957901","14.5114","SE","SWE","Sweden","Europe","60.128161","18.643501","425192.0714285714","10099270.0","4.210126785684226","4.21%"
"ESOL","Lemstanas Airport","small_airport","60.58789825439453","16.58679962158203","SE","SWE","Sweden","Europe","60.128161","18.643501","425192.0714285714","10099270.0","4.210126785684226","4.21%"
"FA25","Black Creek Pass Airport","small_airport","30.50095","-84.0781","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"FL50","Rossi Field","small_airport","30.1466007232666","-82.57230377197266","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"GA35","Cypress Lakes Airport","small_airport","32.157501220703125","-81.39669799804688","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
"IN14","Greenridge RLA Restricted Landing Area","small_airport","38.2389984131","-86.0194015503","US","USA","United States","North America","37.09024","-95.712891","1.562819257142857E7","331002647.0","4.721470572236412","4.72%"
