"flight_date","flight_dayofweek","airplane_code","airport_source_code","airport_target_code","flights_count"
"2020-04-02","5","","KLAS","KRYN","1"
"2020-04-02","5","B748","RKSI","VHHH","2"
"2020-04-02","5","","YMNG","YMNG","2"
"2020-04-02","5","B762","1OA3","KATL","1"
"2020-04-02","5","B77W","RKSI","EGLL","1"
"2020-04-02","5","A306","KSDF","KGSO","1"
"2020-04-02","5","","EFTU","EFTP","1"
"2020-04-02","5","A306","KSDF","KOMA","2"
"2020-04-02","5","A332","KCVG","EGNX","1"
"2020-04-02","5","AT76","VECC","VIDP","1"
"2020-04-02","5","B738","KEWR","KDFW","3"
"2020-04-02","5","","KSPG","KFLL","1"
"2020-04-02","5","A320","KFLL","KIAH","1"
"2020-04-02","5","","KEWB","MA72","1"
"2020-04-02","5","","FL57","9FD2","1"
"2020-04-02","5","B190","KATL","FD89","1"
"2020-04-02","5","","KLEE","FL57","1"
"2020-04-02","5","A320","KCLT","KDCA","2"
"2020-04-02","5","","KNKL","24FL","2"
"2020-04-02","5","BE99","KDEN","1CO7","1"
"2020-04-02","5","","KX49","KPGD","1"
"2020-04-02","5","MD90","KATL","KIAH","2"
"2020-04-02","5","","K9A0","67GA","1"
"2020-04-02","5","B407","42VA","42VA","1"
"2020-04-02","5","B429","KOLE","KSYR","1"
"2020-04-02","5","B737","KCLE","KBWI","2"
"2020-04-02","5","B738","KSNA","KORD","3"
"2020-04-02","5","","64GA","KMAC","1"
"2020-04-02","5","A319","KCLT","KPHL","3"
"2020-04-02","5","","KDVT","KFFZ","2"
"2020-04-02","5","S22T","KMIA","EPKK","1"
"2020-04-02","5","A319","EDDF","LDZA","1"
"2020-04-02","5","F5EX","KCDW","KBDR","1"
"2020-04-02","5","","KHAF","KSQL","3"
"2020-04-02","5","","KE95","KTUS","1"
"2020-04-02","5","R22","09NE","KBTA","1"
"2020-04-02","5","B737","KIAH","KIAD","1"
"2020-04-02","5","B407","KGKY","TS00","1"
"2020-04-02","5","","KLHM","KCMR","1"
"2020-04-02","5","","25CL","25CL","1"
"2020-04-02","5","B738","KPVD","KCLT","1"
"2020-04-02","5","","KHYI","XS00","1"
"2020-04-02","5","A321","KCLT","KLAS","2"
"2020-04-02","5","","KSRQ","KFMY","1"
"2020-04-02","5","","KI73","KMKC","1"
"2020-04-02","5","B737","KPDX","KPHX","1"
"2020-04-02","5","","WI03","KETB","1"
"2020-04-02","5","","K61B","KVIS","1"
"2020-04-02","5","","CNC4","CYFD","1"
"2020-04-02","5","","K2K9","KRVS","2"
"2020-04-02","5","B762","EDDB","EDDK","1"
"2020-04-02","5","A321","KDFW","KAKH","1"
"2020-04-02","5","A321","KIAH","KLAX","1"
"2020-04-02","5","","K5I4","KEYE","1"
"2020-04-02","5","C208","7OH2","KCVG","1"
"2020-04-02","5","","KAPV","CL74","1"
"2020-04-02","5","A333","KATL","EHAM","1"
"2020-04-02","5","B712","KGRR","KYIP","1"
"2020-04-02","5","B762","KORD","1OA6","1"
"2020-04-02","5","A320","RJBB","RJAA","1"
"2020-04-02","5","","WA09","K0S9","1"
"2020-04-02","5","TEX2","KNSE","5AL1","1"
"2020-04-02","5","E75L","KDCA","KCLT","1"
"2020-04-03","6","CRJ7","KHSV","KUZA","1"
"2020-04-03","6","","KSRQ","FA37","1"
"2020-04-03","6","B738","KDTW","KDFW","3"
"2020-04-03","6","","RKSI","RJBB","2"
"2020-04-03","6","","SBGR","SBRJ","1"
"2020-04-03","6","B738","KATL","KMDW","1"
"2020-04-03","6","","VTBS","VHHH","2"
"2020-04-03","6","","KORD","62IA","1"
"2020-04-03","6","MD11","KPDX","KLAX","1"
"2020-04-03","6","","RKSI","RCTP","1"
"2020-04-03","6","A319","KFLL","KACY","1"
"2020-04-03","6","DH8A","PANC","6AK3","3"
"2020-04-03","6","A333","RKSI","RCTP","1"
"2020-04-03","6","B744","RCTP","PANC","4"
"2020-04-03","6","A332","VTBS","VHHH","3"
"2020-04-03","6","DH8C","CYBG","CYQB","1"
"2020-04-03","6","B737","KSAN","KSMF","2"
"2020-04-03","6","A319","KLAX","KSFO","2"
"2020-04-03","6","B429","KRBD","74XA","1"
"2020-04-03","6","","KSCK","KSCK","2"
"2020-04-03","6","B738","KMDW","KSDF","1"
"2020-04-03","6","A319","EDDH","LEPA","1"
"2020-04-03","6","B748","RKSI","VHHH","1"
"2020-04-03","6","B737","KOAK","KSEA","2"
"2020-04-03","6","B734","LIMC","EDDV","1"
"2020-04-03","6","B739","PANC","KSEA","3"
"2020-04-03","6","LJ35","ETNH","ETNH","2"
"2020-04-03","6","B737","05IN","KPHX","1"
"2020-04-03","6","","EGKA","EGKA","1"
"2020-04-03","6","B738","KJFK","KBOS","1"
"2020-04-03","6","LJ45","KROG","7OH2","1"
"2020-04-03","6","","CYYZ","CYYC","3"
"2020-04-03","6","B712","KORD","KATL","5"
"2020-04-03","6","E75L","KSLC","KSEA","1"
"2020-04-03","6","","FL97","FL97","1"
"2020-04-03","6","","KPGD","KAPF","2"
"2020-04-03","6","B737","KMDW","FL35","2"
"2020-04-03","6","B737","KATL","KFTG","1"
"2020-04-03","6","A321","KSEA","KDFW","3"
"2020-04-03","6","E75L","KCOS","KIAH","1"
"2020-04-03","6","","KSEA","KLAX","1"
"2020-04-03","6","","K24A","0GE4","1"
"2020-04-03","6","B738","KMCI","XS89","1"
"2020-04-03","6","B738","KBWI","TX05","1"
"2020-04-03","6","","KAEG","NM74","1"
"2020-04-03","6","","KRHV","KO22","2"
"2020-04-03","6","","KDVO","KWVI","1"
"2020-04-03","6","B739","KSEA","KSBA","1"
"2020-04-03","6","E75L","KDCA","7PS7","2"
"2020-04-03","6","CRJ2","KATL","05II","1"
"2020-04-03","6","","KVNW","73II","1"
"2020-04-03","6","H25B","KTEB","KABE","1"
"2020-04-03","6","CRJ9","KMSN","KMSP","2"
"2020-04-03","6","","KFFZ","37AZ","1"
"2020-04-03","6","A139","6MD1","3MD8","1"
"2020-04-03","6","E145","KROC","KBOS","1"
"2020-04-03","6","B350","KLVK","KSDL","1"
"2020-04-03","6","","KC29","1WI0","1"
"2020-04-03","6","B737","KDAL","KSJC","1"
"2020-04-03","6","B752","LOWL","EDDP","1"
"2020-04-03","6","","KDFW","XS74","1"
"2020-04-03","6","","51NC","KRWI","1"
"2020-04-03","6","","K06C","59IL","1"
"2020-04-03","6","B744","ELLX","VTBS","1"
"2020-04-03","6","B739","KORL","KU42","1"
"2020-04-03","6","","44OR","KTTD","1"
"2020-04-03","6","","NC05","NC97","1"
"2020-04-03","6","CRJ9","KCLT","KCLE","1"
"2020-04-03","6","","KF70","KFUL","1"
"2020-04-03","6","","KDVN","2IL3","1"
"2020-04-03","6","B739","KLAX","KJFK","1"
"2020-04-03","6","E75L","KSAT","60CO","1"
"2020-04-03","6","C208","KORD","15IL","1"
"2020-04-03","6","E75L","KFAT","KSAN","1"
"2020-04-04","7","","KTOA","KTOA","24"
"2020-04-04","7","B737","KMDW","KRSW","3"
"2020-04-04","7","A321","KCLT","KVDF","2"
"2020-04-04","7","A321","KORL","KIAH","1"
"2020-04-04","7","","KPHX","KLAX","1"
"2020-04-04","7","BE99","NE09","KOFF","1"
"2020-04-04","7","A320","VMMC","VMMC","1"
"2020-04-04","7","EC30","GA53","10GA","1"
"2020-04-04","7","BE20","CFQ7","CYYC","1"
"2020-04-04","7","B744","SBKP","EHAM","1"
"2020-04-04","7","A320","CYYC","CYVR","1"
"2020-04-04","7","CRJ9","KCLT","KSDF","2"
"2020-04-04","7","B744","LLBG","EBLG","1"
"2020-04-04","7","B77L","OMDB","EHAM","1"
"2020-04-04","7","B763","KSDF","KABQ","1"
"2020-04-04","7","A318","OERK","OERK","1"
"2020-04-04","7","MD11","KSDF","KFPK","1"
"2020-04-04","7","","KDFW","KX04","1"
"2020-04-04","7","","17FA","17FA","1"
"2020-04-04","7","B738","KIAD","KSAN","1"
"2020-04-04","7","","FD96","1FD4","1"
"2020-04-04","7","","KSTL","KPPQ","1"
"2020-04-04","7","CRJ7","KCLT","KASH","1"
"2020-04-04","7","E190","KDCA","KBOS","2"
"2020-04-04","7","","KVPC","KPUJ","1"
"2020-04-04","7","PRM1","KPHX","KRIR","1"
"2020-04-04","7","","CNC3","CNC3","2"
"2020-04-04","7","E75L","KSLC","KOMA","2"
"2020-04-04","7","","4FL5","KX06","1"
"2020-04-04","7","","KCOS","K00V","1"
"2020-04-04","7","E145","KORD","NC63","1"
"2020-04-04","7","C550","KSRQ","KFLL","1"
"2020-04-04","7","","KFCM","KCFE","1"
"2020-04-04","7","","KSEZ","KGYR","1"
"2020-04-04","7","GLF4","KTEB","KVNY","1"
"2020-04-04","7","","KFTG","CO97","1"
"2020-04-04","7","","KMWO","KEDJ","1"
"2020-04-04","7","B738","KJFK","KATL","1"
"2020-04-04","7","B744","LIMC","RKSI","1"
"2020-04-04","7","","UT08","UT99","1"
"2020-04-04","7","","KCOS","KEIK","2"
"2020-04-04","7","","K6A4","K14A","1"
"2020-04-04","7","B737","CYYZ","CYVR","1"
"2020-04-04","7","","KMIC","WS77","1"
"2020-04-04","7","","5FD7","FD29","1"
"2020-04-04","7","","KVAY","KOBI","1"
"2020-04-04","7","","VCBI","OTHH","1"
"2020-04-04","7","B752","KBOS","KLAX","1"
"2020-04-04","7","C510","KMYF","KHWD","1"
"2020-04-04","7","A320","KATL","KBWI","1"
"2020-04-04","7","","KSNA","KFFZ","1"
"2020-04-04","7","E75L","KLAX","KTUS","1"
"2020-04-04","7","","NR40","KETC","1"
"2020-04-04","7","E145","KJFK","KPHL","1"
"2020-04-05","1","","KEVB","0FD0","2"
"2020-04-05","1","BE99","KSKA","KBFI","1"
"2020-04-05","1","A320","KFLL","KBOS","4"
"2020-04-05","1","B77L","VHHH","EDDP","2"
"2020-04-05","1","A319","KMSP","KVLL","3"
"2020-04-05","1","B737","KBWI","KTPA","1"
"2020-04-05","1","","KAVQ","KMZJ","1"
"2020-04-05","1","B06","KTUS","KDMA","1"
"2020-04-05","1","B738","KDFW","KSNA","6"
"2020-04-05","1","CRJ2","KSMF","KLAX","2"
"2020-04-05","1","C17","KDOV","ETAD","1"
"2020-04-05","1","","KSEA","KFAT","1"
"2020-04-05","1","B737","KMDW","KGRR","2"
"2020-04-05","1","PC12","YLIL","YMEN","1"
"2020-04-05","1","","EHBD","EHRD","1"
"2020-04-05","1","B744","KDFW","KORD","1"
"2020-04-05","1","","EDDN","LEBL","1"
"2020-04-05","1","","EDVE","EDVE","1"
"2020-04-05","1","DH8D","CYOW","CYYZ","1"
"2020-04-05","1","B737","KDEN","KMCF","1"
"2020-04-05","1","","KSAT","KSLC","2"
"2020-04-05","1","","KHKY","KZPH","1"
"2020-04-05","1","","KAUS","KMSP","1"
"2020-04-05","1","A20N","LIRF","EDDF","1"
"2020-04-05","1","","KSLC","KLGB","1"
"2020-04-05","1","A319","KPHX","KSAT","1"
"2020-04-05","1","E75L","KLAX","KDAL","1"
"2020-04-05","1","EC45","LSZH","EDPT","1"
"2020-04-05","1","A320","KORF","01FA","1"
"2020-04-05","1","","PA31","PA31","2"
"2020-04-05","1","","KT17","KSGR","1"
"2020-04-05","1","EC45","38IN","KGGP","1"
"2020-04-05","1","","KC81","LL97","5"
"2020-04-05","1","","KCDW","JY04","1"
"2020-04-05","1","A320","KBNA","KISM","1"
"2020-04-05","1","","13MA","KGDM","1"
"2020-04-05","1","CL65","KTKI","KBED","1"
"2020-04-05","1","B739","KLAX","KISM","1"
"2020-04-05","1","","KBED","KBID","1"
"2020-04-05","1","","03CO","0CO1","1"
"2020-04-05","1","","KAJO","8CA5","1"
"2020-04-05","1","C55B","KATW","KDLL","1"
"2020-04-05","1","E75L","KORD","KCLT","1"
"2020-04-05","1","EC30","KHND","K61B","1"
"2020-04-05","1","","KILG","KMIV","1"
"2020-04-05","1","A321","KDCA","KPHX","1"
"2020-04-05","1","B738","KTPA","KFTG","1"
"2020-04-05","1","E55P","KIND","KCGF","1"
"2020-04-05","1","","KFFZ","KE95","1"
"2020-04-05","1","B738","KORD","KSJC","1"
"2020-04-05","1","","KBEH","38MI","1"
"2020-04-05","1","B350","61WA","KYKM","1"
"2020-04-05","1","E190","KORD","KBOS","1"
"2020-04-05","1","","0GE4","KPDK","1"
"2020-04-05","1","PC12","KJFK","KALB","1"
"2020-04-05","1","B763","KABE","KSEA","1"
"2020-04-05","1","MD90","KATL","KIAD","1"
"2020-04-05","1","","KGMU","KDFW","1"
"2020-03-30","2","B737","KMKE","60CO","1"
"2020-03-30","2","B752","EDDP","LEBL","1"
"2020-03-30","2","BE20","RJTA","RJTJ","1"
"2020-03-30","2","B763","RJFF","RJTT","6"
"2020-03-30","2","B738","KDFW","KTUL","1"
"2020-03-30","2","B738","KDFW","KIAH","1"
"2020-03-30","2","CRJ2","KIAD","4NK4","1"
"2020-03-30","2","CRJ2","KORD","KERI","1"
"2020-03-30","2","A320","KORD","KBOS","1"
"2020-03-30","2","E170","KBOS","KPHL","2"
"2020-03-30","2","B737","KATL","KCMH","2"
"2020-03-30","2","B77W","VTBS","RKSI","2"
"2020-03-30","2","A333","RKSI","RKSI","1"
"2020-03-30","2","B738","YSSY","YPAD","2"
"2020-03-30","2","DH8A","ENVA","ENNM","1"
"2020-03-30","2","A306","VHHH","RKSI","1"
"2020-03-30","2","B738","YPPH","YPPF","1"
"2020-03-30","2","B738","TJIG","KTMB","1"
"2020-03-30","2","B738","KBOS","KIAH","1"
"2020-03-30","2","P68","EPEL","EPRJ","1"
"2020-03-30","2","C425","KPHF","6NC3","1"
"2020-03-30","2","C68A","K47A","KRSW","1"
"2020-03-30","2","B763","LEAL","EHAM","1"
"2020-03-30","2","CRJ2","KIAD","KHSV","1"
"2020-03-30","2","C208","CYYZ","CWF2","1"
"2020-03-30","2","A321","KLAX","KSLC","1"
"2020-03-30","2","B737","KDAL","KTUL","1"
"2020-03-30","2","FA10","05TE","KGRR","1"
"2020-03-30","2","B737","KSAN","KRYN","1"
"2020-03-30","2","E145","KPHL","7PS7","1"
"2020-03-30","2","B737","KSDF","KHOU","1"
"2020-03-30","2","MD88","KROC","KATL","1"
"2020-03-30","2","B772","KLAX","RJTT","1"
"2020-03-30","2","C208","KORD","KMCW","1"
"2020-03-30","2","CRJ2","KLGA","KORF","1"
"2020-03-30","2","B738","KBWI","FL59","1"
"2020-03-30","2","B77W","VHHH","OTHH","1"
"2020-03-30","2","PC12","CYHU","CYUL","1"
"2020-03-30","2","H25B","KDVT","KIAD","1"
"2020-03-30","2","E75L","KIAH","KLAX","1"
"2020-03-30","2","AS50","KNZY","0CL3","1"
"2020-03-30","2","C208","YSBK","YSTW","1"
"2020-03-30","2","B738","KSNA","KSMF","1"
"2020-03-30","2","E145","KBMI","KORD","1"
"2020-03-30","2","BE99","IA35","23NE","1"
"2020-03-30","2","A306","KDFW","KORD","1"
"2020-03-30","2","C208","KFAT","KVIS","1"
"2020-03-30","2","C25C","KSDL","CYYJ","1"
"2020-03-31","3","B737","KSAT","KBNA","1"
"2020-03-30","2","","YPPF","YPPF","39"
"2020-03-30","2","","KSAT","KIAH","2"
"2020-03-30","2","","KGCM","KGCM","1"
"2020-03-30","2","","KSEA","KMKE","1"
"2020-03-30","2","","AL29","KMDQ","1"
"2020-03-30","2","","KWHP","KSNA","1"
"2020-03-30","2","","RJBB","RJTT","3"
"2020-03-30","2","","ESSA","EGLL","1"
"2020-03-30","2","","EDLF","EDLF","1"
"2020-03-30","2","","EVRA","UUEE","1"
"2020-03-30","2","","KVBT","KSUS","1"
"2020-03-30","2","","4TX3","KDFW","2"
"2020-03-30","2","","KTYS","KLAF","1"
"2020-03-30","2","","KLHX","KPUB","2"
"2020-03-30","2","","KIWA","37AZ","7"
"2020-03-30","2","","KAUS","KBWI","1"
"2020-03-30","2","","KAPA","8CO4","1"
"2020-03-30","2","","0FD0","34FD","1"
"2020-03-30","2","","KSPI","KSPI","2"
"2020-03-30","2","","KLZU","4GA9","3"
"2020-03-30","2","","KRYY","2GE8","1"
"2020-03-30","2","E145","KCLT","PA20","1"
"2020-03-30","2","","K12J","KNUN","1"
"2020-03-30","2","","3MO6","KGPH","1"
"2020-03-30","2","","KDEN","KX04","1"
"2020-03-30","2","","FL57","KBOW","1"
"2020-03-30","2","","KY51","KEFT","1"
"2020-03-30","2","","31LL","KLOT","1"
"2020-03-30","2","","65IS","KARR","1"
"2020-03-31","3","","6FD7","6FD7","1"
"2020-03-31","3","EC45","LIMB","LIPL","2"
"2020-03-31","3","B763","CYOW","CYHM","1"
"2020-03-31","3","A306","EBBR","EGNX","1"
"2020-03-31","3","MD11","FD83","KSDF","2"
"2020-03-31","3","E75L","KSMF","KLAX","2"
"2020-03-31","3","","WMKK","EGLL","2"
"2020-03-31","3","B739","KIAD","KBOS","1"
"2020-03-31","3","B752","EBLG","LSZM","1"
"2020-03-31","3","AT76","NZHN","NZWN","1"
"2020-03-31","3","","VABB","VOMM","1"
"2020-03-31","3","","KDPA","KLSE","1"
"2020-03-31","3","B734","LIMC","EGNX","2"
"2020-03-31","3","","OTHH","LSZM","1"
"2020-03-31","3","B763","LPPT","LPPT","1"
"2020-03-31","3","A319","LDZA","EHAM","1"
"2020-03-31","3","LJ35","ETNH","ETNH","8"
"2020-03-31","3","","KFRG","KIAD","1"
"2020-03-31","3","T34P","YBMC","YCAB","1"
"2020-03-31","3","R44","EGBG","EGBG","1"
"2020-03-31","3","B772","LFPG","SBGR","1"
"2020-03-31","3","C208","KADS","KDFW","1"
"2020-03-31","3","A319","KDCA","KLGA","2"
"2020-03-31","3","","LFLA","EDDK","1"
"2020-03-31","3","MD90","KDAB","KATL","1"
"2020-03-31","3","B77W","EGLL","WSAP","1"
"2020-03-31","3","CRJ1","7OH2","KORD","1"
"2020-03-31","3","","TX91","TX91","3"
"2020-03-31","3","B738","KRSW","KEWR","1"
"2020-03-31","3","E145","KATW","KORD","2"
"2020-03-31","3","","EDLT","EDLB","2"
"2020-03-31","3","B752","KSYR","VT01","1"
"2020-03-31","3","B738","KATL","KLAX","2"
"2020-03-31","3","E45X","KVPS","KIAH","1"
"2020-03-31","3","","BIKF","CYYZ","1"
"2020-03-31","3","A320","KBWI","KLAS","1"
"2020-03-31","3","E75L","KMIA","02XS","1"
"2020-03-31","3","","LEIB","LEBL","1"
"2020-03-31","3","","4FL1","8FD5","1"
"2020-03-31","3","CL35","KPIT","KSYR","1"
"2020-03-31","3","B738","KATL","KDFW","1"
"2020-03-31","3","B712","KNUN","KATL","2"
"2020-03-31","3","","KBJC","KGXY","1"
"2020-03-31","3","","KBOI","KSJC","1"
"2020-03-31","3","C208","KSMF","K1O2","1"
"2020-03-31","3","CRJ7","KMSP","KMSN","1"
"2020-03-31","3","","KMIC","KHCO","1"
"2020-03-31","3","","37CL","KHND","1"
"2020-03-31","3","","MD73","8MD0","1"
"2020-03-31","3","","OK79","KADS","1"
"2020-03-31","3","CRJ9","KCLT","1AL8","1"
"2020-03-31","3","B77W","UUEE","VIDP","1"
"2020-03-31","3","B739","KIAH","KLAX","2"
"2020-03-31","3","","LIRF","LICZ","1"
"2020-03-31","3","B738","88PA","KDAL","1"
"2020-03-31","3","C208","KDUJ","PN01","1"
"2020-03-31","3","MD11","EGSS","EDDF","1"
"2020-03-31","3","C30J","EGVN","EGNT","1"
"2020-03-31","3","CRJ2","KSWF","78MI","2"
"2020-03-31","3","","KFCM","KMSP","1"
"2020-03-31","3","B763","EPWA","EDDK","1"
"2020-03-31","3","A319","KORD","KATL","1"
"2020-03-31","3","B738","KFLL","KBNA","1"
"2020-03-31","3","","KAUS","67TE","1"
"2020-03-31","3","","KAUN","KO88","1"
"2020-03-31","3","BE20","KSQL","KWHP","1"
"2020-03-31","3","","KHIO","OR40","1"
"2020-03-31","3","","NC97","NC05","1"
"2020-03-31","3","A306","LIPZ","EDDP","1"
"2020-03-31","3","","KTKI","KT31","1"
"2020-03-31","3","","KPGD","FL73","1"
"2020-03-31","3","R22","9CL2","9CL2","1"
"2020-03-31","3","","KDCA","9MI2","1"
"2020-03-31","3","","KLNS","KGAI","1"
"2020-03-31","3","","MA07","MA07","1"
"2020-03-31","3","EC20","68WA","KYKM","1"
"2020-03-31","3","B738","KCMH","KBNA","1"
"2020-03-31","3","C17","KFFO","KFFO","2"
"2020-03-31","3","B738","KRDU","KBWI","1"
"2020-03-31","3","E45X","KORD","73KY","1"
"2020-03-31","3","B772","YSSY","LOWW","1"
"2020-03-31","3","B744","VABB","LTBA","1"
"2020-03-31","3","B738","KBWI","KEFD","1"
"2020-03-31","3","B738","KPDX","KJFK","1"
"2020-03-31","3","A306","KIAH","KMSP","1"
"2020-03-31","3","B737","KPDX","KBUR","1"
"2020-03-31","3","B763","KTPA","KBWI","1"
"2020-03-31","3","B737","KBWI","KDAL","1"
"2020-03-31","3","B738","KSFO","CYVR","1"
"2020-03-31","3","A319","KBNA","FL97","1"
"2020-03-31","3","E75L","KIAH","KHLG","1"
"2020-04-01","4","PC12","KCMH","KSDF","1"
"2020-04-01","4","B737","KBOI","KSAN","1"
"2020-04-01","4","B77L","EGNX","EDDP","1"
"2020-04-01","4","E45X","KSJC","KIWA","2"
"2020-04-01","4","B734","EBLG","LIRA","1"
"2020-04-01","4","B734","EBLG","EPKT","1"
"2020-04-01","4","A20N","KFLL","02PR","1"
"2020-04-01","4","B737","KRSW","KBWI","1"
"2020-04-01","4","PC12","KBUY","KCPK","1"
"2020-04-01","4","B752","KDEN","KDFW","1"
"2020-04-01","4","A306","KGSO","KSDF","1"
"2020-04-01","4","B737","KPHX","KPDX","2"
"2020-04-01","4","B788","OTHH","EBBR","1"
"2020-04-01","4","E190","EDDF","EBBR","2"
"2020-04-01","4","A306","KSDF","KOMA","1"
"2020-04-01","4","A320","RJBB","RJAA","2"
"2020-04-01","4","A320","ZGSZ","ZGSZ","1"
"2020-04-01","4","EC35","LFBO","LFBO","1"
"2020-04-01","4","MD90","KDAB","KATL","1"
"2020-04-01","4","CRJ2","KDAY","KORD","4"
"2020-04-01","4","AS50","K06C","K06C","7"
"2020-04-01","4","B738","KBNA","KMIA","2"
"2020-04-01","4","A319","LIRF","LIMJ","1"
"2020-04-01","4","MD88","KCMH","KATL","2"
"2020-04-01","4","A332","KPHL","02PR","1"
"2020-04-01","4","CRJ9","KDTW","KSAT","1"
"2020-04-01","4","B744","OMDB","EHAM","1"
"2020-04-01","4","A319","LIPE","LIRF","1"
"2020-04-01","4","B77L","KJFK","RKSI","1"
"2020-04-01","4","CRJ9","KDMA","KPHX","1"
"2020-04-01","4","B739","KLAX","KORD","1"
"2020-04-01","4","A319","KDEN","KLGA","1"
"2020-04-01","4","B753","KDTW","KRIR","1"
"2020-04-01","4","B738","KDEN","KLGA","1"
"2020-04-01","4","A319","LPFR","EDDL","1"
"2020-04-01","4","PC12","KCBF","41NE","1"
"2020-04-01","4","A319","ULLI","ULLP","2"
"2020-04-01","4","BROU","KTOA","KFUL","1"
"2020-04-01","4","A321","CYYZ","CYVR","1"
"2020-04-01","4","B412","KMDW","KMDW","1"
"2020-04-01","4","DH8A","AK17","PANC","1"
"2020-04-01","4","","CN99","CN99","1"
"2020-04-01","4","","KDFW","0II9","1"
"2020-04-01","4","","KI66","KSFO","1"
"2020-04-01","4","","EGLL","KJFK","1"
"2020-04-01","4","","YCES","YMMB","1"
"2020-04-01","4","","YBDG","YMMB","1"
"2020-04-01","4","","KRDM","KSEA","1"
"2020-04-01","4","","KX05","FD53","1"
"2020-04-01","4","","23CN","KLAX","3"
"2020-04-01","4","","SAEZ","LSZH","1"
"2020-04-01","4","","KRDU","8NC8","1"
"2020-04-01","4","","KSDL","KAPA","2"
"2020-04-01","4","","KCCB","KRIV","1"
"2020-04-01","4","","KAPA","KMKC","1"
"2020-04-01","4","","KMYF","KO61","1"
"2020-04-01","4","","KSMX","KPRB","1"
"2020-04-01","4","","MD31","4MD6","1"
"2020-04-01","4","","KFCM","KGYL","1"
"2020-04-01","4","","LL39","1OH1","1"
"2020-04-01","4","","33FA","06FD","1"
"2020-04-01","4","","KMMK","KFRG","1"
"2020-04-01","4","R44","KOJC","KOJC","1"
"2020-04-01","4","","94XS","94XS","1"
"2020-04-01","4","","KATW","00WI","1"
"2020-04-01","4","E145","KIAH","KTYS","1"
"2020-04-01","4","","KSVH","KSVH","2"
"2020-04-01","4","B77W","OTHH","VIDP","1"
"2020-04-01","4","","KSMQ","NJ16","1"
"2020-04-01","4","E170","KEWR","KDCA","1"
"2020-04-01","4","","KSMX","KLGB","1"
"2020-04-01","4","","86TX","KSAT","1"
"2020-04-01","4","EC45","KNGU","VG39","1"
"2020-04-02","5","A35K","OTHH","WSSS","1"
"2020-04-02","5","","KISM","KISM","2"
"2020-04-02","5","PC12","KCPK","7NC6","1"
"2020-04-02","5","EC35","KJHW","PN40","2"
"2020-04-02","5","MD88","KATL","KORF","4"
"2020-04-02","5","B738","YMML","YSCB","1"
"2020-04-02","5","B763","EGSS","LIRF","1"
"2020-04-02","5","MD11","KLAX","0II9","1"
"2020-04-02","5","","UAAA","UAAR","1"
"2020-04-02","5","","KSAC","KSAC","2"
"2020-04-02","5","B737","KDEN","KSNA","2"
"2020-04-02","5","FA7X","RKSS","EKSB","1"
"2020-04-02","5","A321","KLAX","KJFK","8"
"2020-04-02","5","B738","ENGM","ENBO","1"
"2020-04-02","5","AS32","EFHK","EFHK","1"
"2020-04-02","5","B463","YPAD","YSSY","1"
"2020-04-02","5","EC45","LIPL","LIPO","1"
"2020-04-02","5","A321","KSAT","KDFW","2"
"2020-04-02","5","A306","KMSN","KATW","1"
"2020-04-02","5","","EGKB","LFPB","1"
"2020-04-02","5","C17","EETN","EGWU","1"
"2020-04-02","5","","KATL","KBWI","2"
"2020-04-02","5","A21N","KDCA","KLAX","1"
"2020-04-02","5","A306","KDEN","KPHX","1"
"2020-04-02","5","","KCAK","KORD","2"
"2020-04-02","5","E145","KPHL","KHFD","1"
"2020-04-02","5","C208","KABQ","NM49","2"
"2020-04-02","5","","8NC2","KAKH","1"
"2020-04-02","5","C208","KONT","CL46","2"
"2020-04-02","5","B752","KOMA","38IN","1"
"2020-04-02","5","B752","KLAX","KJFK","1"
"2020-04-02","5","CRJ7","KCLT","KPIA","1"
"2020-04-02","5","","K9D9","K9D9","4"
"2020-04-02","5","E75L","KORD","KORD","1"
"2020-04-02","5","GL6T","20II","KEWR","1"
"2020-04-02","5","B712","KATL","KHPN","1"
"2020-04-02","5","B744","KCVG","KNGU","1"
"2020-04-02","5","","KFTY","KFTY","3"
"2020-04-02","5","","II28","KGWB","1"
"2020-04-02","5","","90OI","OI89","1"
"2020-04-02","5","","KJFK","KMIA","1"
"2020-04-02","5","PC12","KATL","K9A4","1"
"2020-04-02","5","","KT31","KFTW","1"
"2020-04-02","5","","KFAT","KMAE","1"
"2020-04-02","5","","KFLD","KFLD","3"
"2020-04-02","5","","KIWA","KSDL","1"
"2020-04-02","5","","26MI","76MI","1"
"2020-04-02","5","","37AZ","KP19","1"
"2020-04-02","5","F9EX","KISP","KBTL","1"
"2020-04-02","5","CRJ2","KATL","II85","1"
"2020-04-02","5","","KMGY","KMGY","4"
"2020-04-02","5","H500","2MO9","2MO9","1"
"2020-04-02","5","","KOPF","KPMP","1"
"2020-04-02","5","","II18","II18","1"
"2020-04-02","5","","KRAL","KFUL","2"
"2020-04-02","5","B737","KSTL","KBNA","1"
"2020-04-02","5","","KBFI","WA69","2"
"2020-04-02","5","B737","KDCA","KOMA","1"
"2020-04-02","5","","KCRQ","2CN8","1"
"2020-04-02","5","CRJ2","KRST","KORD","1"
"2020-04-02","5","B738","KLAX","KIAH","1"
"2020-04-02","5","F5EX","KMSP","KSSQ","1"
"2020-04-02","5","","66MO","K1H0","1"
