"Source","Target","Weight"
"KCPS","KRIR","1.0"
"TS01","KEFD","1.0"
"KPMP","KBTF","1.0"
"EGTO","EGSS","1.0"
"LEMG","LIDP","1.0"
"EDDM","EDNR","1.0"
"10XS","XS89","1.0"
"EDTB","URRP","1.0"
"KT82","KHOU","1.0"
"EHRD","EHHV","1.0"
"KALN","KFDK","1.0"
"K00V","KAFF","1.0"
"EDNV","EDNV","1.0"
"KORD","KPUJ","1.0"
"EBCI","EBBR","1.0"
"KSEE","8CA0","1.0"
"KRFD","20FL","1.0"
"YSSY","OTBK","1.0"
"1AZ0","AZ05","1.0"
"LOWS","EDRY","1.0"
"3TS9","KTKI","1.0"
"EHBK","EDDR","1.0"
"KAUS","0XS6","1.0"
"WA68","KORS","1.0"
"CYHU","KBFI","1.0"
"CO59","CO98","1.0"
"KJFK","UTTT","1.0"
"EDLS","EDWR","1.0"
"FD33","39FD","1.0"
"WIDD","RKSI","1.0"
"KHIO","8OR6","1.0"
"21FL","FA08","1.0"
"EGNX","LFEB","1.0"
"KRSV","6II8","1.0"
"CMB7","CLB2","1.0"
"KORD","EHAM","18.0"
"KAQW","KHPN","1.0"
"YPED","YPED","4.0"
"LJLJ","LJMS","1.0"
"KEWR","LPPT","6.0"
"KMSP","KCMX","1.0"
"RKSM","RKSS","1.0"
"NY09","SC46","1.0"
"KSEA","EHAM","7.0"
"KT82","TS27","1.0"
"KDEN","KBNA","40.0"
"CYYZ","KDAL","1.0"
"OETH","OMDB","3.0"
"K47N","KFOK","1.0"
"KPHL","KSTL","30.0"
"EDMA","EDPA","5.0"
"LFBD","LFMY","11.0"
"KOAK","KFHR","1.0"
"KASG","KSAT","1.0"
"71KY","PANC","8.0"
"KLAX","YMML","21.0"
"16PA","KPDK","1.0"
"KDTW","KSNA","2.0"
"LEMD","LFPG","75.0"
"EBAW","EPLR","1.0"
"KLBE","KMDT","1.0"
"KNYL","KIWA","3.0"
"LFLL","EGKK","20.0"
"EGNM","LPFR","10.0"
"KLAX","LIRF","8.0"
"EGPH","EDDF","12.0"
"YSBK","YSBK","373.0"
"KLAX","ESSA","9.0"
"KSTL","CYYZ","18.0"
"LROP","EKVD","2.0"
"KEDC","KLAS","1.0"
"KTUS","AZ19","5.0"
"LKPR","LZIB","5.0"
"KGXY","25CO","2.0"
"EGSS","LJLJ","8.0"
"RPLL","CYYZ","7.0"
"LTBA","VIDP","9.0"
"YBRS","YTQY","18.0"
"EGGP","EGAC","12.0"
"KSJC","KMSP","4.0"
"KAUS","KSJT","14.0"
"UUDD","URRP","12.0"
"KMMU","FL88","1.0"
"KHEF","VA42","2.0"
"KHPN","KLAS","3.0"
"OTHH","EGLL","34.0"
"K1F0","KADS","2.0"
"KFTW","KTEB","2.0"
"KPWA","KORD","2.0"
"K1T7","KE41","1.0"
"KALB","KIAD","7.0"
"KFCM","KALN","1.0"
"KORD","KLDJ","38.0"
"KGPH","20MO","2.0"
"KU42","KPHX","37.0"
"KOPF","KMSP","24.0"
"YBCG","YMAV","7.0"
"KEYE","K6I4","2.0"
"KHHR","KSQL","2.0"
"EDDB","EGKK","14.0"
"EGCC","LIMJ","3.0"
"KFTW","KHHR","2.0"
"EDDT","ESMU","1.0"
"KU42","KPSP","16.0"
"KLAX","ELLX","2.0"
"RKSI","KDFW","11.0"
"LIML","EGLL","56.0"
"EDMA","EGJB","1.0"
"K60C","KMSN","1.0"
"KLSV","KVGT","2.0"
"KLGA","KX14","2.0"
"KGNV","KOPF","1.0"
"KJVL","KGWB","1.0"
"OMDB","LIRF","21.0"
"EDDB","LEZL","5.0"
"EHAM","EGPH","41.0"
"KAUS","KSAT","7.0"
"KPHL","CZBA","1.0"
"OTHH","OPMT","3.0"
"CYXE","KPHX","3.0"
"KSTL","9LL2","6.0"
"KSDL","KLGB","3.0"
"URRP","OMDB","1.0"
"OBBS","EDFH","2.0"
"KDAL","KBUR","5.0"
"EDDB","LFNR","2.0"
"KCGF","KIAD","3.0"
"UKBB","VTBS","1.0"
"VIDP","LIRF","10.0"
"EGCJ","EGCJ","4.0"
"KGAI","WV21","1.0"
"ULLI","LCLK","1.0"
"KVNY","84TX","1.0"
"LZIB","EPWR","1.0"
"KRYY","4GA0","1.0"
"KADS","22OK","2.0"
"EDKB","EDRK","3.0"
"EPWR","LSZH","3.0"
"RJBB","KPDX","1.0"
"KOAK","KSJC","12.0"
"KSFQ","SC45","1.0"
"KC83","KLVK","2.0"
"CYUL","LFLL","4.0"
"RJOA","RJTE","2.0"
"KOXR","KSMO","7.0"
"KMGE","KSTP","1.0"
"LEBL","LIMJ","3.0"
"KMGE","KTEB","2.0"
"EHAM","KHHR","15.0"
"KFRG","KPHL","2.0"
"LPFR","EBBR","5.0"
"KSTL","K1BT","1.0"
"KSMO","CL25","1.0"
"28MA","II85","1.0"
"KDWH","KEFD","1.0"
"KTEB","1AZ2","1.0"
"KCLE","08FA","2.0"
"CYUL","KTEB","8.0"
"KMSP","7IN6","3.0"
"KWWR","KWWR","1.0"
"CYVR","CYXE","10.0"
"EGSS","LKNA","5.0"
"KTKI","KT23","1.0"
"LIQS","LIQS","1.0"
"KUYF","KI74","1.0"
"KJFK","KIAH","1.0"
"KDPA","CYOO","1.0"
"EPWA","EPMO","1.0"
"LEZL","LIBD","3.0"
"KOPF","KLXV","1.0"
"KLDJ","KMDW","1.0"
"ETNW","ETNW","6.0"
"KSTL","KU42","2.0"
"RJTT","RKSM","1.0"
"K1T7","K07A","1.0"
"KPNE","1PN0","1.0"
"PAMR","AK39","1.0"
"UAII","UUWW","3.0"
"KSTJ","KFNB","1.0"
"KDTW","KDFW","13.0"
"KNJK","KW32","1.0"
"VOBL","VO95","1.0"
"KBED","KHPN","2.0"
"KDEN","KI67","1.0"
"EDRW","EDRW","1.0"
"CYYZ","CPE4","1.0"
"KSJC","KPWK","1.0"
"K0B5","MA19","1.0"
"SBGR","KLAX","1.0"
"KLAL","KLNA","3.0"
"EGCC","VHHH","5.0"
"EBUL","EHMZ","1.0"
"KLAL","FL58","1.0"
"YPAD","YCPP","1.0"
"KMYF","KGLY","1.0"
"EDBA","EDBA","2.0"
"KMYF","KSDL","3.0"
"KPVB","KMXO","1.0"
"CYYZ","CYYT","13.0"
"KALB","KDTW","2.0"
"KADW","KRIV","1.0"
"LFPG","WSAT","1.0"
"7XS7","XS89","1.0"
"KMKE","KIAH","2.0"
"KCLT","57NC","1.0"
"KBUF","KTEB","2.0"
"FABA","VABB","3.0"
"KLVK","KE45","3.0"
"LSME","LSMD","1.0"
"31VA","KW96","1.0"
"8TX7","KDEN","2.0"
"YNBR","YSBK","1.0"
"KGRR","KGRB","3.0"
"KDWA","KVCB","1.0"
"KPDK","5GA4","2.0"
"EDDH","LIMN","1.0"
"LGKO","LGKO","3.0"
"YADI","YSCB","1.0"
"KEYE","KSER","1.0"
"KLAS","KMCF","4.0"
"EGLF","EDDF","1.0"
"KORL","KLAS","9.0"
"04MI","KBTL","2.0"
"EBCF","EBML","1.0"
"KLAS","35MN","5.0"
"EDVE","EDAO","1.0"
"LKSU","LKJA","1.0"
"KMSP","78VA","1.0"
"XS89","20GA","1.0"
"RPLL","OERY","1.0"
"KSEA","TX05","1.0"
"18AZ","63CN","1.0"
"KCGZ","AZ05","1.0"
"OL03","74OR","1.0"
"KVNY","KSCK","1.0"
"KADS","K4T2","1.0"
"KPWK","OI45","3.0"
"KXLL","KHEF","1.0"
"YPPH","VHSK","2.0"
"KSWF","K39N","1.0"
"KPIT","KLAS","3.0"
"KORD","KMEY","1.0"
"TA51","KFTW","1.0"
"KAUS","3GE9","1.0"
"KIND","36II","1.0"
"KHPN","KSJC","5.0"
"KRIV","EINN","1.0"
"LPFR","LPFR","3.0"
"KAPA","MO26","1.0"
"KJFK","0NK9","1.0"
"LFML","GMTT","1.0"
"OMSJ","OMUQ","1.0"
"LKKL","EGLL","1.0"
"EBBR","VOBL","1.0"
"KSDM","KVNY","7.0"
"TVSC","TBPB","1.0"
"OLBA","LSZH","2.0"
"LJMB","LZTN","1.0"
"KSTL","32II","1.0"
"KBKV","6FL4","1.0"
"7PS7","KBFD","2.0"
"BIKF","KSFO","3.0"
"KOMH","KOMH","5.0"
"EETN","EGLF","1.0"
"KASG","K7M5","2.0"
"CYKF","CYYC","3.0"
"EDUO","EDCB","1.0"
"XA46","2XS4","1.0"
"KNUQ","KSFO","1.0"
"LZSL","LZIB","1.0"
"LEAL","EDDW","2.0"
"EKHK","EKCH","1.0"
"KIAH","YSSY","4.0"
"K1G1","58OH","1.0"
"K4V1","K7V5","1.0"
"LCLK","EGBB","1.0"
"UKHH","LTFJ","1.0"
"LIRP","LICC","1.0"
"KHND","KOAK","2.0"
"75MN","KFBL","1.0"
"KPTK","KROA","1.0"
"EDAM","LOLO","1.0"
"KRDG","KBED","1.0"
"KHOU","KDTO","2.0"
"9PA5","KABE","1.0"
"LKPR","EGKB","1.0"
"0NJ6","KTTN","1.0"
"KPWK","KBJC","1.0"
"KP19","KTUS","1.0"
"LLBG","KSFO","1.0"
"FA38","FL57","1.0"
"OLBA","LERM","1.0"
"KOAR","KSAC","3.0"
"EGSS","LICJ","3.0"
"LEZL","EGCC","3.0"
"EDJA","LIEA","2.0"
"LIME","LBWV","1.0"
"OH74","KORD","2.0"
"YKMP","YSCH","1.0"
"LFPG","KMIA","1.0"
"K39N","KPHL","2.0"
"LPAR","EKCH","1.0"
"77PA","PN59","1.0"
"UKKK","LPAR","2.0"
"OMAA","YBBN","1.0"
"ESSV","ESMS","1.0"
"MD47","KTEB","1.0"
"K52F","TS61","1.0"
"77PA","3PN9","1.0"
"KOPF","KMMU","1.0"
"EDGH","EDFC","1.0"
"LOWG","LIDC","1.0"
"EPBY","EDDC","1.0"
"KSGR","17TE","1.0"
"KPHX","KSBD","1.0"
"KRFD","3MA2","1.0"
"KBFI","1OR4","1.0"
"KPHL","KLNS","1.0"
"LICJ","EDDB","1.0"
"YSPT","YRED","1.0"
"KCCR","CL36","1.0"
"KTKI","KBOW","1.0"
"54KS","SN59","1.0"
"UUWW","LCLK","4.0"
"KPDK","KOKC","1.0"
"KHVN","02ME","1.0"
"85LL","FD38","1.0"
"00FA","KZPH","1.0"
"KFLL","62OH","1.0"
"EPRJ","EPWA","1.0"
"08FL","KVNC","1.0"
"KOJC","KSAT","1.0"
"OI58","KIAD","1.0"
"35MN","KTNT","1.0"
"EGCN","EPLE","1.0"
"PABV","05AK","1.0"
"KSGR","02XS","1.0"
"KCLE","KBJC","1.0"
"EGSP","EGTF","1.0"
"KMKE","CO86","1.0"
"KDYS","KSDL","1.0"
"EGSS","EIRT","1.0"
"KSJC","KUAO","1.0"
"KPVD","25GA","1.0"
"CYUL","CSN7","1.0"
"EGBK","EGNF","1.0"
"EDXR","EDHW","2.0"
"KTAN","KHPN","1.0"
"EDTY","LSZM","1.0"
"4IN9","KUMP","1.0"
"KLEB","90VA","1.0"
"KFTW","KSJT","3.0"
"KPWK","63PA","1.0"
"KBFI","KNZY","1.0"
"KEWR","CYHU","3.0"
"KTEB","KHXD","4.0"
"LEMG","EGNP","10.0"
"KBOS","KLGA","64.0"
"KJFK","KRDU","36.0"
"KLAX","LIMC","3.0"
"KCLE","PN18","1.0"
"NC03","25GA","7.0"
"LIPY","EGSS","4.0"
"KLWM","KTEB","1.0"
"VHHH","NZAA","5.0"
"LEBL","LIME","17.0"
"KZPH","16FA","1.0"
"KSNA","KLAS","70.0"
"YSSY","YSTW","46.0"
"LSZH","EGLL","86.0"
"LIRF","LTBW","11.0"
"EHRD","LOIR","3.0"
"KGRR","KGRR","8.0"
"YMML","VOMM","3.0"
"LFPO","LSGG","25.0"
"EBBR","ENKJ","11.0"
"KIXD","KADS","1.0"
"LSZC","LSPN","1.0"
"EDEL","EDRS","1.0"
"SAEZ","KORD","1.0"
"KIND","KBWI","21.0"
"LFPG","EDCT","6.0"
"KCLT","KMSP","19.0"
"EDDF","EDDL","41.0"
"LSPL","LSZJ","2.0"
"EGNJ","EGYO","6.0"
"KPDX","0NJ5","1.0"
"EHAM","LKPC","3.0"
"EKCH","EGLL","70.0"
"KCLE","KORD","14.0"
"KPHL","KXSA","11.0"
"LFML","LFKJ","22.0"
"UUEE","URRP","27.0"
"KNYL","KPHX","18.0"
"YSCB","YSCN","1.0"
"KDEN","KLDJ","28.0"
"7KS6","KK81","1.0"
"KCMH","25GA","3.0"
"KCLT","5PA2","6.0"
"UUWW","EDDF","1.0"
"KHYI","KHOU","2.0"
"PANC","KEWR","1.0"
"K5C1","71TE","1.0"
"KIAH","SC51","2.0"
"YKAT","YSSY","4.0"
"6MN9","KSTC","1.0"
"EDDB","EVRA","7.0"
"KIAD","PA76","3.0"
"EDAK","EDDC","2.0"
"KVIH","1MO4","1.0"
"KSTL","KSFO","21.0"
"LIMC","EIWT","4.0"
"YKBN","YBAF","1.0"
"EDDK","LTAC","1.0"
"KBUR","KRNO","3.0"
"KMGM","KMSP","2.0"
"EDDF","4GA6","1.0"
"KBTL","7MI7","3.0"
"EGKK","KDEN","3.0"
"EDDW","EDDK","1.0"
"KMDW","KAKH","5.0"
"KOSU","KDPA","2.0"
"KOAK","LEBL","3.0"
"KFAY","KIAD","2.0"
"VABB","EHAM","5.0"
"KIAH","KSTL","8.0"
"XS89","KSNA","1.0"
"LFPG","LFKF","4.0"
"K3O1","KMOD","1.0"
"KMKC","MU62","1.0"
"LHHO","LMML","1.0"
"VABB","OTBH","1.0"
"TS50","KEFD","1.0"
"KMHR","KMCC","4.0"
"84IL","KC09","1.0"
"IN44","KUWL","1.0"
"KISP","KPMP","3.0"
"KDTW","CYOW","1.0"
"EDDF","LSZM","5.0"
"KAUN","KRHV","1.0"
"4TX5","KRBD","2.0"
"EDMO","EDRY","1.0"
"KPDX","KDTW","1.0"
"EDDM","EBLG","2.0"
"WMKK","WMKP","16.0"
"SBKP","SNPA","3.0"
"KEDC","K1T7","1.0"
"0GA2","SC86","2.0"
"OPKC","OERK","2.0"
"EHRD","LIBR","2.0"
"KLAS","KBUF","2.0"
"KPHL","LFPG","12.0"
"KLGA","K3C8","2.0"
"KTKI","5TX2","2.0"
"LKHK","LKPM","1.0"
"VOMM","OTHH","10.0"
"56AZ","KSDL","1.0"
"KISP","KMCI","1.0"
"EHBD","EHBD","3.0"
"EFOU","ESSA","3.0"
"KPHX","KLWM","2.0"
"KBWI","KDCA","2.0"
"NZAR","NZKF","1.0"
"8TX7","KCOS","1.0"
"KDVT","KSTJ","1.0"
"KTYQ","KBFR","1.0"
"EGHR","EGKR","1.0"
"96FL","FL50","2.0"
"KBUR","KRFD","1.0"
"LIMC","LIED","4.0"
"KGJT","KDEN","3.0"
"LIPZ","EGBB","2.0"
"EGSS","EDTB","4.0"
"LIRF","LIDU","3.0"
"KP19","KSEZ","1.0"
"LFBD","LEMG","2.0"
"KCLT","AL72","4.0"
"KBNA","1II8","1.0"
"LOWW","EGLF","1.0"
"CSB3","CTE5","1.0"
"EDFE","EKSP","1.0"
"KMHR","K2O1","2.0"
"OMDB","EITM","2.0"
"KDAL","KBKL","1.0"
"DTMB","LFPG","2.0"
"KFHR","KBLI","12.0"
"KNY2","2NY4","1.0"
"CYOW","CYHZ","1.0"
"KMKE","K06C","1.0"
"KVGT","63CN","1.0"
"45II","KLAF","1.0"
"EGNV","EGGW","1.0"
"KRHV","KTCY","1.0"
"KDEN","97TS","1.0"
"EGSS","LIRU","11.0"
"NC16","K47A","1.0"
"EDDB","LIML","2.0"
"LFPB","LFST","1.0"
"WBKK","ZGSZ","4.0"
"KONT","09II","1.0"
"CYYJ","CYBL","1.0"
"K06C","K1C5","1.0"
"LEBL","KOAK","3.0"
"LFPB","LFLB","5.0"
"KRDU","KTPF","1.0"
"FD04","SC50","1.0"
"LIBD","LIPQ","3.0"
"KORD","MI89","2.0"
"KMDW","KMCO","2.0"
"LKTB","EDFM","1.0"
"1WA9","KPAE","2.0"
"LFKF","EGLF","1.0"
"YSTW","YSWG","2.0"
"KCBF","MN58","1.0"
"KBVI","98PA","1.0"
"LFPB","KSAV","1.0"
"KMDW","78VA","1.0"
"KAJO","KHMT","1.0"
"EBBR","LIME","5.0"
"KSFO","NH78","1.0"
"KIAD","KSFB","1.0"
"CYKF","CNC3","1.0"
"EDRB","EDKB","1.0"
"LFPG","UTTT","1.0"
"EDAM","OMDB","2.0"
"LSZM","OTBK","1.0"
"0AZ4","1AZ0","2.0"
"KFNL","OL05","1.0"
"UUDD","OTBK","1.0"
"KTKI","OK28","1.0"
"KMKC","3GE9","1.0"
"KEMT","YTDN","1.0"
"LKVO","LILV","1.0"
"KCCR","KCIC","2.0"
"KANQ","IN91","1.0"
"KCLE","KMDW","5.0"
"GA45","KFDW","1.0"
"KDAL","TS01","2.0"
"XS89","1XS1","2.0"
"EDCY","EDDC","2.0"
"FA30","66FD","1.0"
"KPWK","8WI8","1.0"
"KMO6","KSET","1.0"
"KTPL","4TX8","1.0"
"LYBE","ULLI","1.0"
"EGGD","LKKL","2.0"
"LYBE","ESMS","2.0"
"LSZB","LFHN","1.0"
"IN34","KIND","1.0"
"EIWT","LEMD","1.0"
"KTTN","LSZV","1.0"
"KSGR","TX31","1.0"
"EGSX","EGMT","1.0"
"28MA","KTEB","1.0"
"KSLC","KVNY","2.0"
"LSGL","LSZH","1.0"
"90CL","KO37","3.0"
"KLUK","KGAI","1.0"
"ENVA","EGPK","1.0"
"KLAX","EGPK","1.0"
"KCGF","KBKL","2.0"
"KPHL","KTIK","2.0"
"LBSF","EITM","1.0"
"KBWI","KEWR","3.0"
"LYBE","EBBR","1.0"
"EGHH","EGHH","2.0"
"KSTL","KFAM","1.0"
"KPRC","AZ46","3.0"
"EPWA","LIMC","8.0"
"EGLL","02XS","3.0"
"KTYR","KADS","1.0"
"KFOK","KFOK","1.0"
"KSDM","KOXR","3.0"
"KBVS","1WA9","1.0"
"KDMA","KTUS","1.0"
"KPHK","KLNA","1.0"
"KZPH","FD49","1.0"
"KVNY","KCCB","2.0"
"EGUL","ETOU","1.0"
"CYSN","CYTZ","1.0"
"KLAX","KPDK","1.0"
"KRCM","KIXD","1.0"
"LEAL","LFOB","1.0"
"KGYY","KOSU","1.0"
"LKST","LKPM","1.0"
"23CN","KLGB","2.0"
"KSTP","KBCT","1.0"
"KSWF","KPNE","1.0"
"KGXY","3CO2","1.0"
"LTFJ","UKHH","1.0"
"YRID","YMAY","1.0"
"KFDW","KLAL","1.0"
"EDLW","EDDK","2.0"
"K17N","K17N","2.0"
"93OH","93OH","1.0"
"LSGG","EBLG","2.0"
"KARW","72GA","2.0"
"KOSU","KLGA","4.0"
"EPPR","UKBB","1.0"
"LGAV","LFHN","1.0"
"K0S9","KPAE","2.0"
"KAFW","KDWH","1.0"
"8TX7","KIWS","1.0"
"LSGG","LIMJ","2.0"
"LFCR","EBCI","1.0"
"MO16","0AR3","1.0"
"KONT","KHHR","1.0"
"SAEZ","GOBD","1.0"
"KJWN","KHEF","2.0"
"ELLX","ZBAA","1.0"
"22FA","KPCM","1.0"
"YPAD","YCVA","1.0"
"KMKC","KSJC","1.0"
"KISP","EGSS","1.0"
"CYKZ","CSE4","1.0"
"KMOD","68CA","2.0"
"EDNL","EDDS","1.0"
"LFBD","LMML","1.0"
"EIWF","EGNH","2.0"
"KTEB","KMRY","1.0"
"KDEN","UT80","1.0"
"KVGT","KBUR","1.0"
"YCAB","YBMC","1.0"
"KBVI","56OH","1.0"
"EIDW","OMAA","1.0"
"KP19","18AZ","1.0"
"LEMD","KFXE","1.0"
"K61B","4AZ8","1.0"
"KTKI","TS01","1.0"
"29OR","KPAE","1.0"
"WI92","KUGN","1.0"
"CSB3","CSJ4","1.0"
"EDMW","EDNM","1.0"
"CME2","CNF4","1.0"
"KPWA","KUES","1.0"
"LSMF","EDTZ","1.0"
"8CA5","KRAL","1.0"
"EGGD","LPFR","22.0"
"KAUS","TA55","1.0"
"EDDL","ENGM","4.0"
"EDBL","EDBL","7.0"
"96FL","SC43","1.0"
"KGRR","KMSP","20.0"
"KCGC","KCTY","1.0"
"EPGD","EVRA","4.0"
"KJFK","TXKF","19.0"
"UUDD","EDDF","17.0"
"ESGG","EDDM","19.0"
"ESSA","BIKF","9.0"
"NZMA","NZMA","7.0"
"EDSB","LEMG","1.0"
"KMSP","KBWI","35.0"
"OMDB","VOBL","38.0"
"YCDR","YSPT","4.0"
"KPHX","KLAX","55.0"
"UMKK","ULLI","5.0"
"KJFK","OTBD","3.0"
"KAUS","TE33","1.0"
"KMCI","KISP","1.0"
"EGUO","EGBL","1.0"
"KMSN","GA53","2.0"
"KDFW","80PN","2.0"
"KSFO","IG07","4.0"
"KPMP","KIAD","2.0"
"CYVR","CYCD","17.0"
"KISP","KISP","54.0"
"EHGG","EGMC","10.0"
"KGXY","KFMM","2.0"
"VHHH","EDDK","1.0"
"LTBA","EKCH","12.0"
"KCOS","K06C","1.0"
"KDEN","KDAL","44.0"
"KOWD","K1B6","1.0"
"EGLL","EICK","28.0"
"YMAY","YMMB","4.0"
"LIRF","LEBL","91.0"
"KHSV","KGMU","1.0"
"LEMD","EGSS","32.0"
"KDEN","KAFW","2.0"
"KTTA","KHBI","2.0"
"UUEE","LPAR","4.0"
"KGPH","KAPA","1.0"
"KDAL","K76F","1.0"
"EINN","EGSS","12.0"
"KTEB","59NC","1.0"
"KDAL","KLBB","6.0"
"LFPG","LFMY","21.0"
"KHPN","KMMK","3.0"
"KDFW","ELLX","1.0"
"CYOW","KEWR","13.0"
"EGBB","LEMD","8.0"
"KLGA","KFTY","24.0"
"KMMK","KHPN","2.0"
"KMSP","09II","2.0"
"LPPT","LSZH","32.0"
"CYYZ","KOMA","5.0"
"KPHX","KSEZ","18.0"
"KMGM","KOSH","1.0"
"KMSP","OH44","3.0"
"EDDB","EDDB","6.0"
"KXNO","KXNO","4.0"
"KAGR","KPIE","1.0"
"EDSB","UUWW","6.0"
"1NY5","KOXC","1.0"
"KSNA","KSEA","62.0"
"BIKF","KCMA","1.0"
"KAUS","KIAD","25.0"
"OMSJ","VOMM","13.0"
"KTEB","KTHV","1.0"
"KSQL","CA88","4.0"
"LEZL","EGKK","16.0"
"22IN","KEYE","1.0"
"KTIK","KORD","3.0"
"8CA8","K1O3","1.0"
"49OH","KORD","1.0"
"CYUL","CYHZ","4.0"
"KGRE","KCPS","1.0"
"96WA","96WA","75.0"
"LEBL","LIMN","2.0"
"EHRD","EGHH","1.0"
"KPDX","IN44","3.0"
"KIWA","KA39","5.0"
"KLGA","KDFW","117.0"
"LLBG","VHHH","2.0"
"KDTW","KSTL","7.0"
"KPBI","KBWI","13.0"
"KADS","43TS","1.0"
"LFLS","EGNM","1.0"
"KLAS","EGLL","14.0"
"CSG3","CSP6","1.0"
"CYYZ","KCLE","9.0"
"EBBR","ESGG","17.0"
"LHBP","EDDL","12.0"
"KSGS","LFPG","1.0"
"KDLL","PS82","1.0"
"EGSS","LTBW","4.0"
"02XS","EGKK","2.0"
"ENVA","LEBL","2.0"
"KCLT","EDDM","8.0"
"LPFR","LFQB","1.0"
"KPDX","3TX2","1.0"
"KPIT","8FA4","1.0"
"KUGN","4LL8","1.0"
"LMML","EGGW","2.0"
"KCLT","KTUS","1.0"
"TX15","TX15","1.0"
"UUWW","EGGW","5.0"
"KSAN","KHWO","5.0"
"KMHR","CA60","1.0"
"YMUL","YMUL","8.0"
"LHBP","LOWW","8.0"
"EDDC","EDCY","2.0"
"RPLL","RJTL","2.0"
"EDDM","LEAL","3.0"
"ETNG","EDLF","1.0"
"FL57","KX04","1.0"
"KHWD","KWHP","1.0"
"KGNV","KLCQ","2.0"
"EKCH","EGMC","3.0"
"EDLD","EDDL","1.0"
"MD43","KLOM","1.0"
"KDCA","85NY","1.0"
"EDMK","EDMU","1.0"
"LIRP","EBCI","2.0"
"LEZL","LIRF","9.0"
"LIRU","LIAP","3.0"
"EDDM","LIDC","2.0"
"K5C1","KSKF","1.0"
"TX47","16TE","1.0"
"EGCC","LSZM","8.0"
"ETAR","LICZ","1.0"
"KPIT","KBED","7.0"
"KDFW","KPBI","4.0"
"KDTW","20NY","1.0"
"YSPT","YSPT","2.0"
"UUEE","LPPT","3.0"
"KJFK","4GA6","3.0"
"1NC8","5NC3","1.0"
"EIDW","EGPH","58.0"
"KCNO","KHND","1.0"
"53VA","KJYO","1.0"
"FL16","5FD7","1.0"
"EDDS","EINN","1.0"
"KCPS","KHHG","1.0"
"KSNA","KRNT","1.0"
"KGNV","FL57","1.0"
"EDDB","EDDM","3.0"
"KBDL","FL88","1.0"
"KFFZ","KADS","2.0"
"KAGR","KVDF","1.0"
"EHEH","EPWA","4.0"
"KSAV","GA35","3.0"
"KJWN","KMDW","4.0"
"LFPB","KSFO","1.0"
"KDWH","KAXH","1.0"
"KFNT","09FL","1.0"
"73TA","TX91","1.0"
"OEDF","RPLL","1.0"
"KDEN","1AZ2","5.0"
"EGNM","LFHN","1.0"
"EDFB","EDEF","1.0"
"KMDT","KFTY","2.0"
"LFFD","LFXU","1.0"
"IN70","KMDW","2.0"
"LHBP","EGNP","2.0"
"EDFC","EDML","1.0"
"OMDW","EGLL","2.0"
"KMMU","KU42","1.0"
"KSJC","KHWD","2.0"
"KMKC","KW35","1.0"
"YBCG","YKBN","1.0"
"63CN","KPAO","1.0"
"KLAX","IN80","2.0"
"KSNA","KU42","4.0"
"KLUK","K12N","1.0"
"KDFW","KAPA","1.0"
"EGKK","KHWO","3.0"
"KFLL","KABE","2.0"
"KMDW","7XS7","1.0"
"KCVG","KAKH","1.0"
"3PS9","KBVI","1.0"
"KEYE","KAXQ","1.0"
"WV17","KBWI","1.0"
"EDDH","LEMG","4.0"
"KMHR","KVNY","1.0"
"82PA","KATL","1.0"
"0OK6","KAFW","1.0"
"KFUL","KMOD","1.0"
"KN12","KN87","1.0"
"KSNA","0GE0","2.0"
"VA79","72GA","1.0"
"7TX4","KAQO","1.0"
"KOKB","KSEE","1.0"
"KBFI","KSAN","4.0"
"KLOM","KILG","1.0"
"FD81","1FL3","1.0"
"KEYE","K3G6","1.0"
"22NC","NC00","1.0"
"KCHD","KE67","1.0"
"KJYO","KHEF","2.0"
"SBGL","OMDB","2.0"
"AZ71","KDVT","1.0"
"KPDK","30GA","1.0"
"KSBD","KMCE","1.0"
"ESSB","EGLF","1.0"
"K1O3","34CN","1.0"
"58FD","FA83","1.0"
"LPPT","EPMO","1.0"
"KPHL","KSDL","1.0"
"05II","MU21","1.0"
"KHWO","KPCM","2.0"
"KDTO","KFTW","2.0"
"KAUS","KEYQ","1.0"
"KDFW","1IS2","1.0"
"YBAF","YRED","2.0"
"KALB","KDDH","1.0"
"KDTO","TE51","1.0"
"3TE0","37XS","1.0"
"EDOJ","EDOJ","1.0"
"KPHX","KLBB","1.0"
"PA77","KN57","1.0"
"EGLF","LSGB","1.0"
"EDDT","LIEA","2.0"
"LFRN","LFPV","1.0"
"LFLY","LFBO","1.0"
"MO35","KCPS","1.0"
"KMGE","FD81","1.0"
"ZGSZ","NZAA","1.0"
"EVRS","EVTA","1.0"
"KNZY","CA84","1.0"
"PA70","KMQS","1.0"
"WS17","MI10","1.0"
"EGKK","LCEN","1.0"
"LIEO","LIPU","1.0"
"NZSL","NZAA","1.0"
"IA02","KTEB","1.0"
"EGBT","EGMA","1.0"
"KTEX","18AZ","1.0"
"TBPB","TBPB","1.0"
"PANC","VMMC","2.0"
"LIEE","LFOB","1.0"
"EDDL","EDKL","1.0"
"SNGA","SIVU","1.0"
"LGAV","EDDL","1.0"
"EDXS","EDXM","1.0"
"KPBI","KBJC","1.0"
"37AZ","KDVT","7.0"
"KPBI","KPNE","1.0"
"CAY5","KORD","1.0"
"KDAL","7XS7","1.0"
"SC45","KFDW","1.0"
"EHBK","LEBL","2.0"
